,id_municipio,latitude,longitude,uf,regiao
4290,3514403,-21.4843,-51.535,SP,Sudeste
4291,3514502,-22.4146,-49.4084,SP,Sudeste
4292,3514601,-21.2324,-47.9756,SP,Sudeste
4293,3514700,-22.4326,-50.2038,SP,Sudeste
4294,3514809,-24.5281,-48.1141,SP,Sudeste
4295,3514908,-23.0428,-47.3682,SP,Sudeste
4296,3514924,-21.1678,-49.1146,SP,Sudeste
4297,3514957,-20.9796,-48.8325,SP,Sudeste
4298,3515004,-23.6437,-46.8579,SP,Sudeste
4299,3515103,-23.8297,-46.8136,SP,Sudeste
4300,3515129,-21.8314,-51.4832,SP,Sudeste
4301,3515152,-22.4836,-47.211,SP,Sudeste
4302,3515186,-22.1909,-46.7477,SP,Sudeste
4303,3515194,-22.6925,-49.4341,SP,Sudeste
4304,3557303,-22.2713,-46.9481,SP,Sudeste
4305,3515202,-20.2875,-50.4049,SP,Sudeste
4306,3515301,-22.4859,-51.6632,SP,Sudeste
4307,3515350,-22.5545,-52.5928,SP,Sudeste
4308,3515400,-23.3916,-49.5124,SP,Sudeste
4309,3515608,-21.2661,-48.6874,SP,Sudeste
4310,3515509,-20.2806,-50.2471,SP,Sudeste
4311,3515657,-22.3607,-49.5187,SP,Sudeste
4312,3515707,-23.5411,-46.371,SP,Sudeste
4313,3515806,-21.6727,-51.3821,SP,Sudeste
4314,3515905,-20.6752,-50.1513,SP,Sudeste
4315,3516002,-21.6127,-51.1724,SP,Sudeste
4316,3516101,-22.868,-50.6814,SP,Sudeste
4317,3516200,-20.5352,-47.4039,SP,Sudeste
4318,3516309,-23.2792,-46.7448,SP,Sudeste
4319,3516408,-23.3229,-46.729,SP,Sudeste
4320,3516507,-21.5294,-50.5573,SP,Sudeste
4321,3516606,-22.2918,-49.5504,SP,Sudeste
4322,3516705,-22.2125,-49.6546,SP,Sudeste
4323,3516804,-20.7948,-50.1912,SP,Sudeste
4324,3516853,-21.8367,-48.4957,SP,Sudeste
4325,3516903,-20.6485,-50.364,SP,Sudeste
4326,3517000,-21.7961,-49.9312,SP,Sudeste
4327,3517109,-21.3812,-50.2123,SP,Sudeste
4328,3517208,-21.6195,-49.8013,SP,Sudeste
4329,3517307,-21.9091,-49.8986,SP,Sudeste
4330,3517406,-20.3196,-48.312,SP,Sudeste
4331,3517505,-20.7959,-49.2172,SP,Sudeste
4332,3517604,-24.1892,-48.5295,SP,Sudeste
4333,3517703,-20.4302,-47.8236,SP,Sudeste
4334,3517802,-21.0292,-51.2119,SP,Sudeste
4335,3517901,-20.4977,-48.9391,SP,Sudeste
4336,3518008,-20.0746,-50.3411,SP,Sudeste
4337,3518107,-21.8942,-49.5914,SP,Sudeste
4338,3518206,-21.2544,-50.6453,SP,Sudeste
4339,3518305,-23.4112,-46.0369,SP,Sudeste
4340,3518404,-22.8075,-45.1938,SP,Sudeste
4341,3518503,-23.3714,-48.1837,SP,Sudeste
4342,3518602,-21.3594,-48.2316,SP,Sudeste
4343,3518701,-23.9888,-46.258,SP,Sudeste
4344,3518800,-23.4538,-46.5333,SP,Sudeste
4345,3518859,-21.4944,-48.0356,SP,Sudeste
4346,3518909,-20.6467,-50.6645,SP,Sudeste
4347,3519006,-22.0038,-50.3907,SP,Sudeste
4348,3519055,-22.6405,-47.0487,SP,Sudeste
4349,3519071,-22.8529,-47.2143,SP,Sudeste
4350,3519105,-21.8896,-49.031,SP,Sudeste
4351,3519204,-21.8572,-50.6932,SP,Sudeste
4352,3519253,-22.8682,-49.1634,SP,Sudeste
4353,3519303,-21.9584,-47.9882,SP,Sudeste
4354,3519402,-21.083,-49.2448,SP,Sudeste
4355,3519501,-22.8185,-50.0739,SP,Sudeste
4356,3519600,-21.7562,-48.8319,SP,Sudeste
4357,3519709,-23.6596,-47.223,SP,Sudeste
4358,3519808,-20.3391,-49.1915,SP,Sudeste
4359,3519907,-22.6602,-51.0779,SP,Sudeste
4360,3520004,-22.509,-48.5597,SP,Sudeste
4361,3520103,-20.0407,-47.7466,SP,Sudeste
4362,3520202,-23.2037,-46.157,SP,Sudeste
4363,3520301,-24.699,-47.5537,SP,Sudeste
4364,3520426,-24.7307,-47.5383,SP,Sudeste
4365,3520442,-20.4326,-51.3426,SP,Sudeste
4366,3520400,-23.7785,-45.3552,SP,Sudeste
4367,3520509,-23.0816,-47.2101,SP,Sudeste
4368,3520608,-22.1738,-51.2555,SP,Sudeste
4369,3520707,-19.979,-50.2909,SP,Sudeste
4370,3520806,-21.7695,-50.9633,SP,Sudeste
4371,3520905,-23.0575,-49.6279,SP,Sudeste
4372,3521002,-23.3513,-47.6927,SP,Sudeste
4373,3521101,-22.4355,-47.7151,SP,Sudeste
4374,3521150,-20.6557,-49.3842,SP,Sudeste
4375,3521200,-24.5847,-48.5971,SP,Sudeste
4376,3521309,-20.4438,-48.0129,SP,Sudeste
4377,3521408,-22.5832,-47.523,SP,Sudeste
4378,3521507,-21.2768,-49.4164,SP,Sudeste
4379,3521606,-21.5684,-51.3472,SP,Sudeste
4380,3521705,-23.8638,-49.14,SP,Sudeste
4381,3521804,-23.4213,-49.092,SP,Sudeste
4382,3521903,-21.3123,-49.0629,SP,Sudeste
4383,3522000,-21.9857,-48.8116,SP,Sudeste
4384,3522109,-24.1736,-46.788,SP,Sudeste
4385,3522158,-24.6393,-48.8413,SP,Sudeste
4386,3522208,-23.7161,-46.8572,SP,Sudeste
4387,3522307,-23.5886,-48.0483,SP,Sudeste
4388,3522406,-23.9788,-48.8764,SP,Sudeste
4389,3522505,-23.5488,-46.9327,SP,Sudeste
4390,3522604,-22.4357,-46.8224,SP,Sudeste
4391,3522653,-24.572,-49.1661,SP,Sudeste
4392,3522703,-21.5942,-48.8149,SP,Sudeste
4393,3522802,-23.7043,-49.4819,SP,Sudeste
4394,3522901,-22.2324,-48.7197,SP,Sudeste
4395,3523008,-20.6419,-51.5063,SP,Sudeste
4396,3523107,-23.4835,-46.3457,SP,Sudeste
4397,3523206,-24.1085,-49.3352,SP,Sudeste
4398,3523305,-24.2834,-47.1736,SP,Sudeste
4399,3523404,-23.0035,-46.8464,SP,Sudeste
4400,3523503,-23.1047,-48.6157,SP,Sudeste
4401,3523602,-22.2562,-47.8166,SP,Sudeste
4402,3523701,-20.6416,-47.2194,SP,Sudeste
4403,3523800,-21.7309,-46.9743,SP,Sudeste
4404,3523909,-23.2544,-47.2927,SP,Sudeste
4405,3524006,-23.1526,-47.0593,SP,Sudeste
4406,3524105,-20.3355,-47.7902,SP,Sudeste
4407,3524204,-20.6884,-48.4112,SP,Sudeste
4408,3524303,-21.252,-48.3252,SP,Sudeste
4409,3524402,-23.2983,-45.9658,SP,Sudeste
4410,3524501,-20.8805,-49.5797,SP,Sudeste
4411,3524600,-24.6963,-48.0064,SP,Sudeste
4412,3524709,-22.7037,-46.9851,SP,Sudeste
4413,3524808,-20.2672,-50.5494,SP,Sudeste
4414,3524907,-23.2522,-45.6942,SP,Sudeste
4415,3525003,-23.5275,-46.9023,SP,Sudeste
4416,3525102,-21.0176,-47.7606,SP,Sudeste
4417,3525201,-23.1039,-46.728,SP,Sudeste
4418,3525300,-22.2936,-48.5592,SP,Sudeste
4419,3525409,-20.3116,-47.5918,SP,Sudeste
4420,3525508,-22.927,-46.2741,SP,Sudeste
4421,3525607,-22.2473,-50.7694,SP,Sudeste
4422,3525706,-21.0551,-49.6892,SP,Sudeste
4423,3525805,-22.0112,-49.7873,SP,Sudeste
4424,3525854,-23.0884,-47.7868,SP,Sudeste
4425,3525904,-23.1852,-46.8974,SP,Sudeste
4426,3526001,-21.5103,-51.4342,SP,Sudeste
4427,3526100,-24.3101,-47.6426,SP,Sudeste
4428,3526209,-23.9244,-47.0653,SP,Sudeste
4429,3526308,-23.0846,-45.1944,SP,Sudeste
4430,3526407,-23.0506,-47.8375,SP,Sudeste
4431,3526506,-21.1639,-51.0412,SP,Sudeste
4432,3526605,-22.57,-44.9024,SP,Sudeste
4433,3526704,-22.1809,-47.3841,SP,Sudeste
4434,3526803,-22.6027,-48.8037,SP,Sudeste
4435,3526902,-22.566,-47.397,SP,Sudeste
4436,3527009,-22.5226,-46.65,SP,Sudeste
4437,3527108,-21.6718,-49.7526,SP,Sudeste
4438,3527207,-22.7334,-45.1197,SP,Sudeste
4439,3527256,-20.966,-50.2263,SP,Sudeste
4440,3527306,-23.0856,-46.9484,SP,Sudeste
4441,3527405,-21.7182,-51.0215,SP,Sudeste
4442,3527504,-22.4294,-49.522,SP,Sudeste
4443,3527603,-21.55,-47.7801,SP,Sudeste
4444,3527702,-21.6737,-50.3294,SP,Sudeste
4445,3527801,-22.4146,-49.818,SP,Sudeste
4446,3527900,-22.3384,-50.394,SP,Sudeste
4447,3528007,-22.5002,-48.7102,SP,Sudeste
4448,3528106,-20.8022,-49.9687,SP,Sudeste
4449,3528205,-20.1444,-50.1973,SP,Sudeste
4450,3528304,-20.6445,-50.2305,SP,Sudeste
4451,3528403,-23.5398,-47.185,SP,Sudeste
4452,3528502,-23.3171,-46.5897,SP,Sudeste
4453,3528601,-23.0056,-49.3202,SP,Sudeste
4454,3528700,-22.1068,-51.9617,SP,Sudeste
4455,3528809,-22.6149,-50.6713,SP,Sudeste
4456,3528858,-21.2587,-49.13,SP,Sudeste
4457,3528908,-21.7959,-51.1824,SP,Sudeste
4458,3529005,-22.2171,-49.9501,SP,Sudeste
4459,3529104,-20.4389,-50.8254,SP,Sudeste
4460,3529203,-22.1462,-51.1709,SP,Sudeste
4461,3529302,-21.6025,-48.364,SP,Sudeste
4462,3529401,-23.6677,-46.4613,SP,Sudeste
4463,3529500,-21.1757,-49.5791,SP,Sudeste
4464,3529609,-20.3579,-50.1811,SP,Sudeste
4465,3529658,-19.9684,-50.6326,SP,Sudeste
4466,3529708,-20.1796,-48.031,SP,Sudeste
4467,3529807,-22.412,-48.451,SP,Sudeste
4468,3530003,-19.9789,-50.139,SP,Sudeste
4469,3529906,-24.2766,-47.4625,SP,Sudeste
4470,3530102,-21.1313,-51.1035,SP,Sudeste
4471,3530201,-22.2904,-51.9084,SP,Sudeste
4472,3530300,-20.8169,-49.5206,SP,Sudeste
4473,3530409,-20.6179,-49.4617,SP,Sudeste
4474,3530508,-21.4647,-47.0024,SP,Sudeste
4475,3530607,-23.5208,-46.1854,SP,Sudeste
4476,3530706,-22.3675,-46.9428,SP,Sudeste
4477,3530805,-22.4332,-46.9532,SP,Sudeste
4478,3530904,-22.9285,-47.559,SP,Sudeste
4479,3531001,-20.8509,-50.0975,SP,Sudeste
4480,3531100,-24.0809,-46.6265,SP,Sudeste
4481,3531209,-22.6817,-46.681,SP,Sudeste
4482,3531308,-21.2655,-48.4971,SP,Sudeste
4483,3531407,-20.768,-49.7184,SP,Sudeste
4484,3531506,-20.9065,-48.6387,SP,Sudeste
4485,3531605,-21.2981,-51.5679,SP,Sudeste
4486,3531803,-22.945,-47.3122,SP,Sudeste
4487,3531704,-22.9544,-45.8407,SP,Sudeste
4488,3531902,-20.7288,-48.0581,SP,Sudeste
4489,3532009,-22.8811,-46.7896,SP,Sudeste
4490,3532058,-21.5103,-48.1538,SP,Sudeste
4491,3532108,-20.9908,-51.2774,SP,Sudeste
4492,3532157,-22.6156,-51.24,SP,Sudeste
4493,3532207,-22.4057,-51.5274,SP,Sudeste
4494,3532306,-23.3707,-45.4468,SP,Sudeste
4495,3532405,-23.1747,-46.3983,SP,Sudeste
4496,3532504,-20.843,-49.6358,SP,Sudeste
4497,3532603,-20.6945,-50.0436,SP,Sudeste
4498,3532702,-20.9114,-49.7833,SP,Sudeste
4499,3532801,-21.0156,-49.4986,SP,Sudeste
4500,3532827,-24.1224,-48.9022,SP,Sudeste
4501,3532843,-20.3836,-50.9483,SP,Sudeste
4502,3532868,-20.7615,-50.3477,SP,Sudeste
4503,3532900,-21.7765,-48.5705,SP,Sudeste
4504,3533007,-20.5321,-49.3123,SP,Sudeste
4505,3533106,-21.332,-51.6447,SP,Sudeste
4506,3533205,-21.1026,-51.4905,SP,Sudeste
4507,3533304,-20.856,-50.2617,SP,Sudeste
4508,3533403,-22.7832,-47.2941,SP,Sudeste
4509,3533254,-20.9893,-48.9141,SP,Sudeste
4510,3533502,-21.4651,-49.2234,SP,Sudeste
4511,3533601,-20.7296,-47.7429,SP,Sudeste
4512,3533700,-22.438,-49.922,SP,Sudeste
4513,3533809,-22.9435,-49.3419,SP,Sudeste
4514,3533908,-20.7366,-48.9106,SP,Sudeste
4515,3534005,-20.6042,-49.2929,SP,Sudeste
4516,3534104,-22.1549,-50.0971,SP,Sudeste
4517,3534203,-20.1861,-49.3464,SP,Sudeste
4518,3534302,-20.7169,-47.8852,SP,Sudeste
4519,3534401,-23.5324,-46.7916,SP,Sudeste
4520,3534500,-22.3149,-50.2811,SP,Sudeste
4521,3534609,-21.7968,-50.8793,SP,Sudeste
4522,3534708,-22.9797,-49.8697,SP,Sudeste
4523,3534807,-21.4872,-51.7024,SP,Sudeste
4524,3534757,-20.0061,-50.3768,SP,Sudeste
4525,3534906,-21.5627,-51.2654,SP,Sudeste
4526,3535002,-20.39,-49.4309,SP,Sudeste
4527,3535101,-21.0854,-48.8037,SP,Sudeste
4528,3535200,-20.4148,-50.7632,SP,Sudeste
4529,3535309,-22.7858,-50.218,SP,Sudeste
4530,3535408,-21.354,-51.8562,SP,Sudeste
4531,3535507,-22.4114,-50.5732,SP,Sudeste
4532,3535606,-23.3872,-45.6639,SP,Sudeste
4533,3535705,-21.0159,-48.7761,SP,Sudeste
4534,3535804,-23.3862,-48.7214,SP,Sudeste
4535,3535903,-20.1048,-50.5886,SP,Sudeste
4536,3536000,-21.7792,-50.7949,SP,Sudeste
4537,3536109,-23.0841,-48.3679,SP,Sudeste
4538,3536208,-24.7147,-47.8742,SP,Sudeste
4539,3536257,-20.3034,-50.0163,SP,Sudeste
4540,3536307,-20.6384,-47.2801,SP,Sudeste
4541,3536406,-21.3153,-51.8321,SP,Sudeste
4542,3536505,-22.7542,-47.1488,SP,Sudeste
4543,3536570,-22.5768,-49.4008,SP,Sudeste
4544,3536604,-20.0296,-49.4,SP,Sudeste
4545,3536703,-22.3511,-48.7781,SP,Sudeste
4546,3536802,-22.7902,-46.4455,SP,Sudeste
4547,3536901,-20.2474,-50.1129,SP,Sudeste
4548,3537008,-20.2535,-47.4775,SP,Sudeste
4549,3537107,-22.7413,-46.8948,SP,Sudeste
4550,3537156,-22.8174,-50.7933,SP,Sudeste
4551,3537206,-24.2764,-47.2354,SP,Sudeste
4552,3537305,-21.4148,-50.0769,SP,Sudeste
4553,3537404,-20.6368,-51.1123,SP,Sudeste
4554,3537503,-23.0804,-47.972,SP,Sudeste
4555,3537602,-24.312,-47.0012,SP,Sudeste
4556,3537701,-21.5921,-50.6003,SP,Sudeste
4557,3537800,-23.7139,-47.4256,SP,Sudeste
4558,3537909,-23.8077,-47.7222,SP,Sudeste
4559,3538006,-22.9246,-45.4613,SP,Sudeste
4560,3538105,-21.1853,-48.9086,SP,Sudeste
4561,3538204,-22.7811,-46.5897,SP,Sudeste
4562,3538303,-21.8747,-51.7282,SP,Sudeste
4563,3538501,-22.6069,-45.1869,SP,Sudeste
4564,3538600,-23.0525,-46.3594,SP,Sudeste
4565,3538709,-22.7338,-47.6476,SP,Sudeste
4566,3538808,-23.1981,-49.3803,SP,Sudeste
4567,3538907,-21.999,-49.4608,SP,Sudeste
4568,3539004,-21.0886,-48.6607,SP,Sudeste
4569,3539103,-23.3965,-46.9991,SP,Sudeste
4570,3539202,-22.2711,-51.4976,SP,Sudeste
4571,3539301,-21.996,-47.4257,SP,Sudeste
4572,3539400,-22.4142,-49.1339,SP,Sudeste
4573,3539509,-21.0132,-48.221,SP,Sudeste
4574,3539608,-21.0342,-49.933,SP,Sudeste
4575,3539707,-22.6371,-50.2104,SP,Sudeste
4576,3539806,-23.5333,-46.3473,SP,Sudeste
4577,3539905,-20.7829,-49.8258,SP,Sudeste
4578,3540002,-22.107,-50.176,SP,Sudeste
4579,3540101,-21.7396,-49.3604,SP,Sudeste
4580,3540200,-21.0216,-48.0423,SP,Sudeste
4581,3540259,-20.4396,-50.5258,SP,Sudeste
4582,3540309,-20.1727,-49.7064,SP,Sudeste
4583,3540408,-19.9453,-50.538,SP,Sudeste
4584,3540507,-23.1761,-48.1195,SP,Sudeste
4585,3540606,-23.2093,-47.5251,SP,Sudeste
4586,3540705,-21.8498,-47.487,SP,Sudeste
4587,3540754,-22.8343,-45.2552,SP,Sudeste
4588,3540804,-21.0428,-49.3815,SP,Sudeste
4589,3540853,-21.8496,-51.0868,SP,Sudeste
4590,3540903,-21.3626,-48.0679,SP,Sudeste
4591,3541000,-24.0084,-46.4121,SP,Sudeste
4592,3541059,-22.8112,-48.6636,SP,Sudeste
4593,3541109,-22.0999,-49.4381,SP,Sudeste
4594,3541208,-22.0082,-51.5565,SP,Sudeste
4595,3541307,-21.7651,-52.1111,SP,Sudeste
4596,3541406,-22.1207,-51.3925,SP,Sudeste
4597,3541505,-21.8732,-51.8447,SP,Sudeste
4598,3541604,-21.5356,-49.8599,SP,Sudeste
4599,3541653,-23.2993,-48.0547,SP,Sudeste
4600,3541703,-22.2456,-50.6966,SP,Sudeste
4601,3541802,-21.7969,-50.2415,SP,Sudeste
4602,3541901,-22.5312,-44.7781,SP,Sudeste
4603,3542008,-22.0692,-50.307,SP,Sudeste
4604,3542107,-23.0105,-47.5318,SP,Sudeste
4605,3542206,-22.2269,-50.893,SP,Sudeste
4606,3542305,-23.2638,-45.5422,SP,Sudeste
4607,3542404,-22.2181,-51.3055,SP,Sudeste
4608,3542503,-21.8914,-49.2268,SP,Sudeste
4609,3542602,-24.4979,-47.8449,SP,Sudeste
4610,3542701,-20.6056,-47.4833,SP,Sudeste
4611,3542800,-24.6517,-49.0044,SP,Sudeste
4612,3542909,-22.0685,-48.182,SP,Sudeste
4613,3543006,-24.2206,-48.7635,SP,Sudeste
4614,3543105,-20.4579,-47.5904,SP,Sudeste
4615,3543204,-22.789,-49.933,SP,Sudeste
4616,3543238,-21.8382,-51.6103,SP,Sudeste
4617,3543253,-24.1011,-48.3679,SP,Sudeste
4618,3543303,-23.7067,-46.4058,SP,Sudeste
4619,3543402,-21.1699,-47.8099,SP,Sudeste
4620,3543600,-20.0803,-47.4291,SP,Sudeste
4621,3543709,-21.5894,-48.0728,SP,Sudeste
4622,3543808,-21.7284,-50.7239,SP,Sudeste
4623,3543907,-22.3984,-47.5546,SP,Sudeste
4624,3544004,-22.8417,-47.6047,SP,Sudeste
4625,3544103,-23.7437,-46.3971,SP,Sudeste
4626,3544202,-19.9868,-49.6836,SP,Sudeste
4627,3543501,-23.829,-49.429,SP,Sudeste
4628,3544251,-22.5782,-53.0603,SP,Sudeste
4629,3544301,-22.8938,-45.307,SP,Sudeste
4630,3544400,-21.3006,-50.7296,SP,Sudeste
4631,3544509,-20.1759,-51.007,SP,Sudeste
4632,3544608,-21.4593,-49.5755,SP,Sudeste
4633,3544707,-21.8823,-50.9594,SP,Sudeste
4634,3544806,-21.3427,-49.4897,SP,Sudeste
4635,3544905,-20.7696,-47.8369,SP,Sudeste
4636,3545001,-23.5288,-45.8465,SP,Sudeste
4637,3545100,-21.6267,-50.8614,SP,Sudeste
4638,3545159,-22.8442,-47.6754,SP,Sudeste
4639,3545209,-23.1996,-47.2931,SP,Sudeste
4640,3545308,-23.6474,-47.5743,SP,Sudeste
4641,3545407,-22.8894,-49.9831,SP,Sudeste
4642,3545506,-22.4551,-51.7648,SP,Sudeste
4643,3545605,-21.2427,-48.8063,SP,Sudeste
4644,3545704,-20.0311,-50.7297,SP,Sudeste
4645,3545803,-22.7553,-47.4143,SP,Sudeste
4646,3546009,-23.3933,-45.8875,SP,Sudeste
4647,3546108,-20.09,-50.9491,SP,Sudeste
4648,3546207,-22.1405,-47.4512,SP,Sudeste
4649,3546256,-21.2951,-47.4304,SP,Sudeste
4650,3546306,-21.8235,-47.248,SP,Sudeste
4651,3546405,-22.8988,-49.6354,SP,Sudeste
4652,3546504,-21.4618,-48.3953,SP,Sudeste
4653,3546603,-20.2083,-50.932,SP,Sudeste
4654,3546702,-22.4572,-47.5272,SP,Sudeste
4655,3546801,-23.3172,-46.2237,SP,Sudeste
4656,3546900,-21.685,-48.0885,SP,Sudeste
4657,3547007,-22.5661,-48.1593,SP,Sudeste
4658,3547106,-21.3495,-51.7564,SP,Sudeste
4659,3547403,-20.1414,-50.8358,SP,Sudeste
4660,3547502,-21.7083,-47.478,SP,Sudeste
4661,3547601,-21.4776,-47.3622,SP,Sudeste
4662,3547650,-20.2429,-50.6887,SP,Sudeste
4663,3547205,-20.2523,-50.8014,SP,Sudeste
4664,3547304,-23.4439,-46.9178,SP,Sudeste
4665,3547700,-21.9747,-51.6527,SP,Sudeste
4666,3547809,-23.6737,-46.5432,SP,Sudeste
4667,3547908,-21.0864,-47.1464,SP,Sudeste
4668,3548005,-22.6029,-46.9192,SP,Sudeste
4669,3548054,-20.9331,-50.498,SP,Sudeste
4670,3548104,-22.1121,-46.6845,SP,Sudeste
4671,3548203,-22.827,-45.663,SP,Sudeste
4672,3548302,-21.8467,-51.3929,SP,Sudeste
4673,3548401,-21.6376,-50.5044,SP,Sudeste
4674,3548500,-23.9535,-46.335,SP,Sudeste
4675,3548609,-22.6837,-45.7287,SP,Sudeste
4676,3548708,-23.6914,-46.5646,SP,Sudeste
4677,3548807,-23.6229,-46.5548,SP,Sudeste
4678,3548906,-22.0174,-47.886,SP,Sudeste
4679,3549003,-20.3623,-50.6952,SP,Sudeste
4680,3549102,-21.9707,-46.7944,SP,Sudeste
4681,3549201,-20.3879,-50.3792,SP,Sudeste
4682,3549250,-20.5111,-50.3561,SP,Sudeste
4683,3549300,-21.2662,-51.6672,SP,Sudeste
4684,3549409,-20.5812,-47.8593,SP,Sudeste
4685,3549508,-20.5935,-47.6424,SP,Sudeste
4686,3549607,-22.6414,-44.5774,SP,Sudeste
4687,3549706,-21.5953,-46.8873,SP,Sudeste
4688,3549805,-20.8113,-49.3758,SP,Sudeste
4689,3549904,-23.1896,-45.8841,SP,Sudeste
4690,3549953,-23.8491,-46.9432,SP,Sudeste
4691,3550001,-23.222,-45.3109,SP,Sudeste
4692,3550100,-22.7321,-48.5723,SP,Sudeste
4693,3550209,-23.8782,-47.9935,SP,Sudeste
4694,3550308,-23.5329,-46.6395,SP,Sudeste
4695,3550407,-22.5483,-47.9096,SP,Sudeste
4696,3550506,-22.7453,-49.7428,SP,Sudeste
4697,3550605,-23.5226,-47.1357,SP,Sudeste
4698,3550704,-23.7951,-45.4143,SP,Sudeste
4699,3550803,-21.7041,-46.8208,SP,Sudeste
4700,3550902,-21.4732,-47.5518,SP,Sudeste
4701,3551009,-23.9574,-46.3883,SP,Sudeste
4702,3551108,-23.6397,-47.8249,SP,Sudeste
4703,3551207,-23.2721,-49.4763,SP,Sudeste
4704,3551306,-20.6523,-49.925,SP,Sudeste
4705,3551405,-21.3074,-47.5602,SP,Sudeste
4706,3551603,-22.6139,-46.7033,SP,Sudeste
4707,3551504,-21.2043,-47.5952,SP,Sudeste
4708,3551702,-21.1316,-47.9875,SP,Sudeste
4709,3551801,-24.382,-47.9279,SP,Sudeste
4710,3551900,-20.8108,-48.8054,SP,Sudeste
4711,3552007,-22.6638,-44.8522,SP,Sudeste
4712,3552106,-22.5903,-46.5251,SP,Sudeste
4713,3552205,-23.4969,-47.4451,SP,Sudeste
4714,3552304,-20.6872,-50.9238,SP,Sudeste
4715,3552403,-22.8204,-47.2728,SP,Sudeste
4716,3552551,-20.4981,-51.0268,SP,Sudeste
4717,3552502,-23.5448,-46.3112,SP,Sudeste
4718,3552601,-20.9602,-49.0307,SP,Sudeste
4719,3552700,-21.7239,-48.6896,SP,Sudeste
4720,3552809,-23.6019,-46.7526,SP,Sudeste
4721,3552908,-22.3866,-51.2882,SP,Sudeste
4722,3553005,-23.4452,-49.4024,SP,Sudeste
4723,3553104,-21.1431,-48.5112,SP,Sudeste
4724,3553203,-21.1223,-48.4528,SP,Sudeste
4725,3553302,-21.7029,-47.2703,SP,Sudeste
4726,3553401,-20.6228,-49.6563,SP,Sudeste
4727,3553500,-23.9612,-47.5062,SP,Sudeste
4728,3553609,-21.4713,-46.7448,SP,Sudeste
4729,3553658,-21.0737,-48.4126,SP,Sudeste
4730,3553708,-21.4049,-48.5103,SP,Sudeste
4731,3553807,-23.5307,-49.241,SP,Sudeste
4732,3553856,-23.9211,-48.6948,SP,Sudeste
4733,3553906,-22.3016,-51.5621,SP,Sudeste
4734,3553955,-22.7429,-50.5786,SP,Sudeste
4735,3554003,-23.3487,-47.8461,SP,Sudeste
4736,3554102,-23.0104,-45.5593,SP,Sudeste
4737,3554201,-23.3425,-49.3722,SP,Sudeste
4738,3554300,-22.5299,-52.1682,SP,Sudeste
4739,3554409,-20.787,-48.3314,SP,Sudeste
4740,3554508,-23.1101,-47.7164,SP,Sudeste
4741,3554607,-23.2057,-49.6096,SP,Sudeste
4742,3554656,-23.2462,-48.1955,SP,Sudeste
4743,3554706,-22.4237,-48.1731,SP,Sudeste
4744,3554755,-22.0388,-48.3342,SP,Sudeste
4745,3554805,-22.9571,-45.5475,SP,Sudeste
4746,3554904,-20.2344,-50.8905,SP,Sudeste
4747,3554953,-22.8193,-46.6937,SP,Sudeste
4748,3555000,-21.9335,-50.5191,SP,Sudeste
4749,3555109,-21.3825,-51.575,SP,Sudeste
4750,3555208,-20.9428,-50.1135,SP,Sudeste
4751,3555307,-20.0486,-50.4792,SP,Sudeste
4752,3555356,-21.165,-49.7198,SP,Sudeste
4753,3555406,-23.4332,-45.0834,SP,Sudeste
4754,3555505,-22.5272,-49.6613,SP,Sudeste
4755,3555604,-20.9511,-49.1713,SP,Sudeste
4756,3555703,-20.8862,-49.9025,SP,Sudeste
4757,3555802,-20.2455,-50.6455,SP,Sudeste
4758,3555901,-21.7866,-49.2848,SP,Sudeste
4759,3556008,-21.2032,-49.2931,SP,Sudeste
4760,3556107,-20.4217,-50.0889,SP,Sudeste
4761,3556206,-22.9698,-46.9974,SP,Sudeste
4762,3556305,-21.2229,-50.8699,SP,Sudeste
4763,3556354,-22.887,-46.4124,SP,Sudeste
4764,3556404,-21.8322,-46.8913,SP,Sudeste
4765,3556453,-23.5993,-47.022,SP,Sudeste
4766,3556503,-23.2136,-46.8234,SP,Sudeste
4767,3556602,-22.2183,-49.8207,SP,Sudeste
4768,3556701,-23.0302,-46.9833,SP,Sudeste
4769,3556800,-20.8734,-48.293,SP,Sudeste
4770,3556909,-21.1692,-48.6284,SP,Sudeste
4771,3556958,-20.1956,-50.4875,SP,Sudeste
4772,3557006,-23.5446,-47.4388,SP,Sudeste
4773,3557105,-20.4237,-49.9781,SP,Sudeste
4774,3557154,-21.0506,-50.0552,SP,Sudeste
4775,3200102,-20.0778,-41.1261,ES,Sudeste
4776,3200169,-18.5482,-40.9854,ES,Sudeste
4777,3200136,-18.9846,-40.7437,ES,Sudeste
4778,3200201,-20.758,-41.5382,ES,Sudeste
4779,3200300,-20.6396,-40.7543,ES,Sudeste
4780,3200359,-19.0618,-41.0209,ES,Sudeste
4781,3200409,-20.7955,-40.6425,ES,Sudeste
4782,3200508,-21.1523,-41.5693,ES,Sudeste
4783,3200607,-19.82,-40.2764,ES,Sudeste
4784,3200706,-20.913,-41.1986,ES,Sudeste
4785,3200805,-19.5213,-41.0109,ES,Sudeste
4786,3200904,-18.7548,-40.8965,ES,Sudeste
4787,3201001,-18.5395,-40.3025,ES,Sudeste
4788,3201100,-21.1173,-41.6731,ES,Sudeste
4789,3201159,-20.1395,-41.2954,ES,Sudeste
4790,3201209,-20.8462,-41.1198,ES,Sudeste
4791,3201308,-20.2632,-40.4165,ES,Sudeste
