,id_municipio,razao_dependencia,taxa_envelhecimento,expectativa_anos_estudo,taxa_analfabetismo_18_mais,indice_gini,prop_pobreza_extrema,renda_pc,taxa_desocupacao_18_mais,taxa_ocupados_carteira,taxa_agua_encanada,populacao,populacao_urbana,populacao_rural,idhm
235,2611804,51.29,6.62,8.72,25.01,0.5,9.98,324.47,14.72,44.03,88.59,44439,34003,10436,0.602
236,2613107,56.72,8.5,9.78,31.58,0.5,18.6,300.16,5.29,24.7,66.51,35274,27079,8195,0.591
237,2613701,45.07,6.16,9.34,16.94,0.5,11.04,364.43,16.73,48.12,88.46,102895,96777,6118,0.653
238,2614709,59.08,9.56,8.17,39.27,0.5,26.26,225.21,4.03,16.57,51.97,12725,7085,5640,0.554
239,2615300,51.99,8.22,9.0,22.87,0.5,14.55,318.8,12.43,36.25,83.87,53825,46367,7458,0.618
240,2700409,61.99,5.1,8.29,36.35,0.5,16.39,237.33,14.84,43.22,82.49,44322,22457,21865,0.561
241,2701902,66.53,6.24,9.62,38.61,0.5,23.42,226.6,2.1,8.35,91.37,7146,4488,2658,0.575
242,2703809,68.97,5.17,8.37,43.1,0.5,26.85,190.23,6.65,28.03,73.62,22575,14477,8098,0.531
243,2706422,67.79,8.3,9.48,34.7,0.5,28.06,211.13,3.61,18.12,61.52,10264,2796,7468,0.548
244,2708501,64.73,4.39,7.97,36.6,0.5,18.87,244.85,12.46,51.29,52.47,32412,20588,11824,0.536
245,2709004,56.89,8.48,9.29,42.01,0.5,24.91,217.85,4.8,13.24,68.01,6122,2140,3982,0.555
246,2800407,55.02,6.44,9.8,29.98,0.5,19.14,245.7,7.37,20.21,80.11,10878,4487,6391,0.595
247,2800670,53.01,7.1,8.74,26.17,0.5,17.23,296.54,9.58,17.55,86.91,25533,15994,9539,0.604
248,2801702,61.82,5.32,8.88,33.18,0.5,20.22,229.99,8.34,18.89,87.97,16519,8336,8183,0.553
249,2803302,53.21,6.75,8.91,22.42,0.5,15.63,296.93,13.4,34.96,81.96,16864,7903,8961,0.621
250,2803500,51.87,7.34,9.24,27.33,0.5,10.57,362.8,6.45,23.63,81.83,94861,48867,45994,0.625
251,2805901,54.73,4.93,8.05,18.3,0.5,11.41,317.28,19.56,56.09,81.97,9355,7855,1500,0.617
252,2806107,51.74,4.55,9.24,15.33,0.5,11.68,341.06,16.93,56.25,83.67,9221,6509,2712,0.631
253,2901155,62.35,7.3,8.41,30.11,0.5,31.14,186.1,20.15,14.98,84.28,15961,10832,5129,0.561
254,2903409,60.57,7.56,8.21,26.85,0.5,13.19,289.9,13.84,22.37,88.68,21798,11420,10378,0.598
255,2904050,61.19,4.66,8.7,22.6,0.5,18.47,249.0,6.99,9.5,91.13,14834,6232,8602,0.561
256,2904308,53.11,8.74,8.88,26.29,0.5,20.13,261.14,14.63,20.29,75.32,14282,4937,9345,0.597
257,2905156,49.42,8.94,7.71,29.12,0.5,27.58,224.38,11.03,21.64,6.88,13639,3291,10348,0.542
258,2906709,55.48,8.64,7.95,28.37,0.5,17.2,268.57,9.91,18.34,68.2,27918,19286,8632,0.601
259,2910057,45.71,3.84,9.19,8.74,0.5,9.31,460.6,18.8,61.04,95.11,66440,62473,3967,0.676
260,2910305,53.33,12.12,10.7,27.36,0.5,13.89,315.04,5.53,9.25,82.56,7947,3248,4699,0.623
261,2911857,55.25,8.69,9.39,34.97,0.5,24.23,241.36,5.54,11.92,87.07,13192,5428,7764,0.563
262,2912301,55.04,10.02,7.72,27.63,0.5,11.33,307.49,7.33,26.03,77.93,15785,11964,3821,0.584
263,2913101,55.18,8.99,9.1,24.75,0.5,22.01,250.63,7.32,6.59,93.84,17840,8338,9502,0.602
264,2913408,48.88,9.27,8.57,21.92,0.5,11.27,306.74,14.77,16.93,73.83,15205,7864,7341,0.614
265,2914109,53.7,11.71,9.65,17.04,0.5,23.79,258.3,12.88,12.67,79.23,9285,5979,3306,0.59
266,2914307,57.45,8.47,8.69,26.41,0.5,21.5,234.91,6.83,13.33,58.72,11990,5404,6586,0.571
267,2914505,54.31,8.79,8.23,25.47,0.5,12.96,308.34,5.42,9.88,58.36,27466,11246,16220,0.62
268,2916807,52.2,8.98,8.07,24.73,0.5,6.79,352.74,12.15,32.0,88.31,18539,15302,3237,0.61
269,2916906,54.97,10.22,8.71,26.43,0.5,12.99,309.83,11.48,24.08,86.44,12693,9526,3167,0.6
270,2917607,58.07,8.12,7.73,28.85,0.5,12.81,307.08,8.26,16.33,87.3,51011,38850,12161,0.58
271,2918209,51.86,7.83,7.78,24.37,0.5,18.18,257.95,4.17,3.75,58.24,14118,5581,8537,0.553
272,2919108,60.32,9.36,7.81,35.38,0.5,29.1,180.82,8.01,14.03,42.7,9560,2085,7475,0.518
273,2920106,57.75,10.34,8.06,26.1,0.5,17.03,286.58,6.44,10.54,65.28,19326,11115,8211,0.572
274,2922854,54.2,8.78,7.51,29.33,0.5,26.18,222.33,17.22,17.7,77.55,8034,5237,2797,0.567
275,2924603,55.62,7.41,8.32,26.67,0.5,27.54,212.52,9.35,15.31,73.51,20121,11237,8884,0.577
276,2925204,42.72,5.12,8.64,10.0,0.5,8.95,443.8,20.7,51.12,91.49,33066,28378,4688,0.666
277,2925956,62.22,9.93,7.71,32.56,0.5,25.44,226.94,7.61,13.86,58.66,22874,6850,16024,0.564
278,2929057,54.84,6.77,9.53,18.29,0.5,11.33,335.9,7.77,15.64,94.98,13048,10587,2461,0.639
279,2929107,47.98,9.1,8.71,24.27,0.5,20.45,268.96,6.74,12.31,85.87,20305,9820,10485,0.616
280,2929206,46.47,4.49,7.91,10.83,0.5,6.41,433.23,25.26,32.51,93.56,33183,27391,5792,0.674
281,2930600,53.17,10.13,9.3,24.33,0.5,22.69,261.29,8.52,8.58,88.8,12344,7279,5065,0.59
282,2930709,45.42,4.03,8.46,8.34,0.5,7.79,431.97,17.6,54.58,95.41,118047,105811,12236,0.675
283,2931004,50.2,9.75,8.34,27.84,0.5,19.47,268.62,8.08,13.77,53.57,20013,8290,11723,0.577
284,2932457,52.42,6.05,8.48,27.71,0.5,36.19,148.15,19.46,5.17,56.72,17000,7510,9490,0.515
285,2933109,50.47,10.51,8.88,25.36,0.5,19.44,296.74,7.77,16.57,84.31,8661,5789,2872,0.575
286,2933158,55.67,8.36,7.93,25.72,0.5,22.64,234.88,8.14,6.55,68.79,13073,8553,4520,0.555
287,3100609,63.09,7.96,7.87,30.15,0.5,11.95,322.12,4.54,12.27,82.44,15195,7035,8160,0.576
288,3101508,46.41,10.35,9.2,6.69,0.5,2.29,674.5,6.82,54.46,97.9,34349,32067,2282,0.726
289,3104452,58.37,7.78,7.11,23.67,0.5,21.54,249.75,6.73,8.5,75.44,4770,1695,3075,0.582
290,3110509,43.4,7.82,8.25,11.55,0.5,1.92,649.49,3.94,39.72,84.64,21080,15469,5611,0.689
291,3110707,47.65,10.7,9.44,9.75,0.5,1.92,588.83,5.91,43.83,94.13,12602,10457,2145,0.699
292,3110905,47.7,9.23,8.76,8.49,0.5,0.87,686.16,4.54,40.11,95.9,15433,13326,2107,0.709
293,3111705,44.9,10.91,10.35,15.54,0.5,7.59,439.71,1.7,11.25,88.37,4628,1859,2769,0.649
294,3111804,41.18,8.1,9.62,15.54,0.5,1.13,711.27,5.24,48.4,97.53,11365,10180,1185,0.722
295,3115300,42.3,10.23,9.38,5.96,0.5,1.57,699.57,7.65,59.47,99.49,69757,66780,2977,0.751
296,3115474,53.17,7.74,10.89,30.92,0.5,21.74,265.76,6.67,9.5,89.23,5102,2978,2124,0.621
297,3116308,48.42,10.81,8.78,13.82,0.5,15.48,317.62,4.21,11.24,74.24,6547,3014,3533,0.579
298,3116803,57.02,9.1,7.28,22.53,0.5,12.77,315.0,4.15,9.84,75.3,9024,3814,5210,0.583
299,3118007,40.48,6.39,9.42,4.76,0.5,1.28,760.35,8.99,62.54,95.04,48519,47236,1283,0.753
300,3119708,44.39,9.57,9.11,6.38,0.5,5.22,518.32,4.54,37.35,83.75,3301,1800,1501,0.677
301,3121704,58.75,13.25,7.48,18.87,0.5,20.92,291.48,9.11,18.21,88.04,3848,1099,2749,0.601
302,3122355,57.33,5.9,9.55,24.22,0.5,10.35,341.94,11.65,21.33,96.48,5884,5693,191,0.608
303,3123908,44.53,9.96,9.21,8.51,0.5,4.5,527.33,5.8,43.26,93.53,14242,9878,4364,0.672
304,3124203,46.88,7.86,9.19,14.82,0.5,7.24,496.04,3.87,22.57,90.44,22856,14174,8682,0.663
305,3126950,57.4,8.71,7.26,24.3,0.5,29.9,201.83,3.65,7.41,78.27,3329,618,2711,0.543
306,3127339,48.06,7.57,9.95,27.77,0.5,22.37,258.85,8.64,7.32,87.73,5139,1413,3726,0.65
307,3127503,57.18,8.29,10.41,21.28,0.5,20.86,258.04,14.03,17.85,86.15,5921,3237,2684,0.606
308,3129301,50.65,10.07,8.64,17.59,0.5,8.95,427.85,5.3,27.55,95.88,10315,7164,3151,0.654
309,3129657,60.04,9.28,9.17,28.18,0.5,25.91,225.72,15.17,14.33,83.59,6155,3123,3032,0.591
310,3130051,53.6,6.63,8.3,16.9,0.5,20.77,277.4,6.7,12.92,79.83,10746,2986,7760,0.624
311,3132008,48.81,8.0,8.63,17.5,0.5,21.87,277.92,5.44,20.03,64.69,4988,1006,3982,0.628
312,3132107,61.38,7.08,8.23,19.43,0.5,10.67,321.22,14.35,29.32,80.96,17720,13799,3921,0.641
313,3134004,61.89,9.94,9.35,24.12,0.5,19.56,260.0,12.82,19.0,77.77,14407,6554,7853,0.6
314,3134202,43.71,10.47,9.8,8.94,0.5,1.14,824.46,5.55,49.55,98.82,97171,93125,4046,0.739
315,3135506,51.1,11.1,8.72,17.33,0.5,11.63,348.73,5.71,16.94,86.08,12848,7293,5555,0.601
316,3135902,44.35,9.82,9.48,11.64,0.5,1.28,533.26,4.42,31.32,92.24,4768,3094,1674,0.658
317,3137106,44.73,10.29,9.8,11.71,0.5,3.42,592.95,4.95,27.1,86.49,7600,5128,2472,0.718
318,3137536,46.84,6.67,8.36,11.99,0.5,2.53,543.58,6.34,35.31,92.44,8631,6408,2223,0.679
319,3138203,40.34,8.33,9.83,4.35,0.5,0.62,889.65,5.41,57.82,98.01,92200,87856,4344,0.782
320,3138401,45.49,10.54,9.45,7.41,0.5,2.44,609.5,6.84,53.32,96.45,51130,45704,5426,0.726
321,3138658,54.02,9.21,9.51,24.16,0.5,13.47,312.77,6.14,9.62,91.85,8397,5630,2767,0.646
322,3138807,43.16,9.4,9.4,8.6,0.5,1.16,720.88,5.06,38.57,95.69,17486,15709,1777,0.724
323,3139409,47.85,6.91,9.13,9.17,0.5,2.82,592.99,4.1,36.61,94.2,79574,64839,14735,0.689
324,3141801,54.31,5.93,8.81,25.52,0.5,13.05,334.06,4.59,33.84,55.44,30794,12584,18210,0.633
325,3144300,50.91,9.91,8.78,16.57,0.5,4.48,505.55,11.02,45.23,98.14,40834,36789,4045,0.701
326,3144672,50.43,6.56,8.65,25.99,0.5,19.36,265.9,3.8,5.68,87.39,3732,1348,2384,0.592
327,3144904,57.65,11.48,8.91,26.1,0.5,10.13,355.66,7.83,13.38,94.43,3790,2328,1462,0.63
328,3146107,42.43,7.56,10.2,5.23,0.5,2.64,710.55,7.84,50.97,92.09,70281,61120,9161,0.741
329,3148004,39.57,7.98,9.86,5.69,0.5,0.87,843.57,5.53,49.09,96.53,138710,127724,10986,0.765
330,3148756,54.9,6.04,7.96,15.84,0.5,19.47,256.67,0.59,1.19,77.43,6673,1807,4866,0.573
331,3151800,40.55,9.03,9.79,3.88,0.5,0.32,953.96,5.67,62.41,99.06,152435,148722,3713,0.779
332,3152204,46.12,8.32,9.99,22.95,0.5,14.33,320.48,7.74,18.18,75.87,37627,19338,18289,0.651
333,3155504,41.88,7.62,9.73,9.3,0.5,2.02,727.2,2.56,36.08,89.35,11885,7288,4597,0.709
334,3156502,59.56,10.11,9.33,26.43,0.5,23.36,248.99,8.25,12.54,65.68,7772,2516,5256,0.582
335,3157104,58.52,9.61,8.02,27.98,0.5,14.12,306.04,17.12,30.2,86.36,6859,5749,1110,0.608
336,3158904,53.5,8.44,7.56,18.91,0.5,9.82,383.28,3.93,13.02,79.21,8582,4142,4440,0.621
337,3159001,46.88,9.47,10.6,16.36,0.5,5.57,432.77,1.99,27.85,78.32,4023,2279,1744,0.665
338,3160702,42.81,9.51,9.6,7.69,0.5,3.44,578.64,10.94,55.73,93.04,46284,41320,4964,0.741
339,3161304,40.95,7.64,8.01,11.24,0.5,6.37,665.68,5.16,60.99,94.37,5776,4332,1444,0.688
340,3162948,41.65,6.59,8.5,7.04,0.5,0.44,714.22,3.68,51.3,89.55,6778,4894,1884,0.739
341,3164803,60.02,14.69,9.05,14.94,0.5,6.82,493.59,5.17,9.78,76.7,1613,876,737,0.632
342,3165503,58.7,8.17,9.31,19.46,0.5,13.31,321.6,7.11,12.42,91.62,5594,1997,3597,0.636
343,3167004,46.8,9.57,8.32,17.86,0.5,5.05,425.18,2.66,27.78,91.65,1995,1543,452,0.643
344,3167509,46.73,9.14,8.21,11.45,0.5,4.03,442.7,13.21,59.51,94.3,2537,1496,1041,0.638
345,3167608,51.27,7.68,8.46,18.26,0.5,13.02,383.01,2.28,8.86,81.66,18298,7096,11202,0.632
346,3169703,48.82,6.8,9.89,15.98,0.5,7.76,446.26,6.2,31.86,80.9,18055,12926,5129,0.682
347,3169901,41.44,7.38,8.92,6.11,0.5,0.65,739.56,3.88,59.53,98.45,101519,97636,3883,0.724
348,3170107,39.26,8.61,9.94,4.4,0.5,0.67,978.01,5.17,56.47,98.9,295988,289376,6612,0.772
349,3170206,38.18,6.84,9.92,3.94,0.5,0.7,1001.45,4.98,56.68,99.52,604013,587266,16747,0.789
350,3200102,47.39,9.5,8.43,15.27,0.5,5.31,489.59,3.64,18.09,87.72,31091,15855,15236,0.667
351,3200607,44.41,5.42,10.26,7.96,0.5,3.13,695.25,8.81,53.21,96.81,81832,71451,10381,0.752
352,3200904,47.24,8.57,9.0,16.77,0.5,6.74,527.84,6.48,31.9,96.39,40649,26357,14292,0.683
353,3201605,52.24,6.4,9.73,16.54,0.5,6.78,450.71,10.91,40.14,95.02,28449,22575,5874,0.681
354,3203007,47.35,7.16,9.1,16.24,0.5,4.92,501.21,1.8,23.05,83.83,27328,15620,11708,0.666
355,3204005,49.17,7.79,8.87,18.78,0.5,5.29,451.21,5.37,20.04,91.61,21548,10099,11449,0.667
356,3204252,52.45,9.79,9.57,23.29,0.5,9.5,405.19,12.39,20.47,97.36,6979,5588,1391,0.669
357,3204351,42.71,7.38,9.19,14.26,0.5,5.63,550.55,2.32,15.97,95.79,17530,6788,10742,0.681
358,3205010,52.63,4.78,8.69,15.74,0.5,5.72,457.49,9.68,43.33,97.08,23843,16873,6970,0.662
359,3300100,42.07,5.22,9.0,5.43,0.5,2.03,798.68,8.17,61.1,92.49,169511,163290,6221,0.724
360,3301850,45.88,6.71,8.83,8.0,0.5,3.28,594.06,12.16,41.9,89.68,51483,49746,1737,0.698
361,3302452,49.52,9.07,8.86,8.3,0.5,3.81,574.96,8.29,57.28,99.39,5269,4593,676,0.703
362,3303005,48.9,10.4,8.78,11.43,0.5,1.84,608.62,9.79,35.86,97.75,26843,24741,2102,0.713
363,3303708,46.84,9.42,9.03,6.42,0.5,2.35,613.56,8.88,50.29,97.22,41084,36154,4930,0.702
364,3304003,42.15,8.33,9.06,7.6,0.5,2.8,678.3,9.28,62.9,96.15,26314,20836,5478,0.708
365,3304409,47.2,8.69,8.99,10.84,0.5,2.77,623.62,4.47,48.55,82.14,17425,13769,3656,0.683
366,3305208,45.68,6.97,8.98,6.53,0.5,2.35,710.04,10.31,40.75,88.41,87875,82148,5727,0.712
367,3305406,45.18,8.87,8.46,10.64,0.5,5.56,558.94,5.04,54.23,91.94,17525,13273,4252,0.675
368,3306305,39.1,8.36,9.82,3.47,0.5,1.47,920.51,8.2,60.85,99.47,257803,257686,117,0.771
369,3501905,40.6,10.19,9.68,4.92,0.5,0.19,1027.6,5.05,66.0,96.39,65829,51811,14018,0.785
370,3503208,38.87,9.66,10.85,3.77,0.5,0.53,1080.66,6.62,61.57,99.49,208662,202730,5932,0.815
371,3504008,40.99,9.95,10.41,4.3,0.5,0.33,967.39,6.29,50.87,99.76,95144,90991,4153,0.805
372,3505401,63.61,9.77,10.46,18.48,0.5,10.59,390.88,3.39,32.73,59.86,7729,3174,4555,0.641
373,3505906,42.63,9.67,10.42,5.27,0.5,0.96,941.79,4.96,61.09,99.74,56476,49945,6531,0.761
374,3508009,54.73,7.11,10.52,9.98,0.5,4.69,435.15,4.22,47.56,96.24,18563,14992,3571,0.667
375,3508504,41.92,7.64,10.94,4.38,0.5,0.97,871.87,8.25,63.57,99.45,84752,72517,12235,0.788
376,3508702,50.85,9.9,9.92,8.23,0.5,1.17,627.0,5.55,33.01,92.22,18538,12639,5899,0.72
377,3510203,49.7,7.78,11.72,9.7,0.5,4.62,534.75,7.46,48.48,97.03,46178,37824,8354,0.721
378,3510500,45.47,7.36,11.01,4.97,0.5,1.67,773.99,6.75,48.13,97.8,100840,96673,4167,0.759
379,3515103,46.68,6.31,10.22,6.45,0.5,2.89,676.52,8.78,53.58,97.2,62769,61095,1674,0.749
380,3516705,44.49,10.28,11.0,7.76,0.5,1.23,786.83,6.21,63.2,99.19,43115,39192,3923,0.769
381,3518701,43.68,6.03,10.0,5.39,0.5,2.25,745.0,9.79,55.16,93.6,290752,290696,56,0.751
382,3521705,48.84,8.51,10.07,9.25,0.5,7.14,462.03,5.84,32.02,91.8,17858,12139,5719,0.693
383,3522109,52.33,9.64,11.36,6.2,0.5,2.53,690.67,9.84,38.08,97.2,87057,86242,815,0.745
384,3523305,59.01,8.15,10.87,10.02,0.5,6.88,434.58,8.54,37.07,91.64,15471,9879,5592,0.677
385,3527306,37.34,5.12,9.61,4.5,0.5,0.52,1047.17,3.91,68.54,98.16,37125,35695,1430,0.777
386,3529005,41.34,9.52,10.99,4.28,0.5,1.05,953.2,7.07,55.04,99.38,216745,207021,9724,0.798
387,3529906,57.38,7.97,10.18,11.12,0.5,5.15,442.77,8.73,39.35,80.46,20592,10586,10006,0.697
388,3530201,49.17,10.57,11.36,13.29,0.5,6.41,516.3,7.3,38.87,92.11,17059,10045,7014,0.724
389,3531100,52.65,9.65,11.41,5.06,0.5,2.87,699.73,10.22,36.99,98.31,46293,46091,202,0.754
390,3531407,41.2,11.02,11.35,6.03,0.5,0.14,1032.05,3.78,58.36,99.72,21746,19803,1943,0.785
391,3534302,40.26,7.91,10.25,5.45,0.5,0.84,934.54,6.06,63.99,98.81,39781,38756,1025,0.78
392,3534708,43.42,9.04,11.29,5.24,0.5,0.68,868.91,7.48,56.44,98.74,103035,100374,2661,0.778
393,3543501,54.77,11.62,10.41,14.32,0.5,8.74,412.42,3.4,24.51,94.47,6163,4492,1671,0.664
394,3543907,40.87,9.36,10.45,3.63,0.5,0.37,1049.16,6.06,64.78,99.53,186253,181720,4533,0.803
395,3547601,44.39,10.01,11.49,5.18,0.5,0.92,829.2,8.82,65.97,99.49,23862,22747,1115,0.77
396,3549805,38.1,9.47,10.06,3.32,0.5,0.46,1169.16,4.07,56.08,96.47,408258,383490,24768,0.797
397,3550605,41.82,8.4,10.28,4.7,0.5,1.61,932.62,7.74,58.76,97.15,78821,71488,7333,0.768
398,3551801,55.65,8.62,8.45,11.22,0.5,4.12,459.28,5.7,36.62,89.1,13005,7191,5814,0.673
399,3556453,43.2,5.68,10.21,4.32,0.5,1.38,876.61,7.21,57.64,99.54,42997,42997,0,0.77
400,4101655,51.73,11.96,8.8,17.79,0.5,12.03,424.27,3.92,14.24,81.83,3561,1334,2227,0.676
401,4102109,43.02,10.04,10.28,8.59,0.5,0.67,875.14,4.34,49.33,97.16,24698,22559,2139,0.747
402,4103354,49.15,9.82,11.15,14.18,0.5,3.11,580.75,5.41,37.23,93.87,5735,3417,2318,0.701
403,4103503,46.66,9.65,10.58,9.25,0.5,1.73,698.38,4.96,39.68,96.14,8069,6028,2041,0.722
404,4103958,53.87,5.99,10.31,12.9,0.5,13.61,330.48,6.02,23.39,82.86,4076,1388,2688,0.63
405,4104303,41.9,7.53,10.39,7.78,0.5,1.23,843.42,5.89,54.59,97.95,87194,82676,4518,0.757
406,4106001,50.36,10.19,11.25,18.4,0.5,6.61,471.57,5.42,26.28,79.25,8279,4834,3445,0.668
407,4107157,53.54,8.87,10.21,18.29,0.5,9.89,447.57,2.53,27.57,87.95,5027,2561,2466,0.644
408,4107538,41.53,8.35,11.65,3.39,0.5,0.41,1013.75,3.56,38.42,99.92,3926,2642,1284,0.761
409,4111407,52.55,7.34,10.29,8.96,0.5,7.66,469.13,1.37,19.19,92.74,12815,4629,8186,0.651
410,4112207,47.35,11.28,10.01,18.99,0.5,2.8,577.55,2.35,28.64,92.73,6532,4038,2494,0.696
411,4112900,51.37,10.22,11.81,15.55,0.5,7.45,485.95,3.59,31.72,94.99,3433,1976,1457,0.688
412,4113452,49.87,9.42,10.69,14.85,0.5,8.05,462.44,4.82,30.86,87.58,5361,2384,2977,0.666
413,4115457,54.16,6.97,11.02,15.16,0.5,10.15,366.3,0.93,10.77,89.26,4981,524,4457,0.614
414,4116950,48.46,8.45,11.64,9.98,0.5,5.39,678.29,2.15,30.01,81.36,5098,1744,3354,0.714
415,4117107,46.15,8.82,11.8,9.16,0.5,1.35,777.47,5.91,45.68,96.43,13067,12014,1053,0.758
416,4117271,52.19,10.12,10.51,19.74,0.5,10.29,408.22,2.64,18.86,88.82,7398,2891,4507,0.651
417,4121000,48.09,8.24,11.43,16.67,0.5,4.09,509.13,4.88,24.21,90.87,11729,7622,4107,0.688
418,4121703,56.36,7.02,8.38,16.01,0.5,4.87,457.88,4.15,34.88,92.97,25172,12206,12966,0.618
419,4121901,52.37,10.66,11.07,16.66,0.5,2.39,563.87,4.58,37.04,97.42,13524,11078,2446,0.701
420,4122156,55.12,5.89,9.01,11.9,0.5,9.67,405.76,2.68,15.17,84.84,13661,3322,10339,0.629
421,4124004,49.89,9.51,11.12,17.32,0.5,6.95,467.18,6.07,26.16,90.71,5249,3456,1793,0.687
422,4126355,45.99,12.22,10.7,4.33,0.5,0.15,1012.88,1.53,23.62,93.7,4568,2322,2246,0.762
423,4127858,51.5,8.09,11.06,13.55,0.5,7.37,562.22,2.99,16.09,91.45,11824,6095,5729,0.681
424,4201000,51.08,10.38,9.45,14.3,0.5,7.09,506.94,2.01,27.3,84.57,8623,4551,4072,0.688
425,4204103,44.62,10.45,8.5,11.53,0.5,2.29,730.36,1.64,23.07,82.22,4411,2155,2256,0.691
426,4210407,42.53,6.65,11.51,5.75,0.5,0.28,861.85,4.05,52.43,98.19,6404,4256,2148,0.768
427,4212007,49.45,7.26,10.77,9.73,0.5,4.07,623.64,3.02,36.38,93.77,7765,4468,3297,0.704
428,4212239,49.12,10.66,11.83,11.9,0.5,2.74,743.76,1.9,14.28,88.44,4080,1451,2629,0.7
429,4214102,46.19,9.76,10.2,12.18,0.5,0.26,934.37,1.88,16.5,83.9,2284,808,1476,0.737
430,4214508,45.22,7.46,11.2,6.2,0.5,1.63,803.46,1.03,22.17,86.75,6192,2632,3560,0.729
431,4215356,54.36,8.71,11.0,15.26,0.5,14.27,427.12,0.49,14.02,94.65,3961,1255,2706,0.654
432,4217154,48.4,11.76,12.26,11.94,0.5,1.69,767.85,0.74,8.29,97.11,1904,439,1465,0.71
433,4217204,38.3,8.06,10.54,4.9,0.5,0.59,1072.6,3.87,52.16,91.87,36306,32065,4241,0.801
434,4219150,48.34,8.37,7.93,14.73,0.5,11.21,419.74,1.83,25.05,81.13,2808,896,1912,0.629
435,4300661,47.22,12.25,10.38,6.95,0.5,0.83,792.19,0.71,32.84,95.53,1216,496,720,0.72
436,4301305,48.82,10.47,10.22,8.62,0.5,4.53,528.13,7.74,36.07,96.95,18470,16085,2385,0.657
437,4301636,55.78,11.89,9.63,5.51,0.5,4.78,662.85,7.53,29.19,97.65,10856,10743,113,0.696
438,4305173,48.7,7.4,9.77,10.51,0.5,5.13,527.88,1.05,13.44,74.92,10268,2484,7784,0.66
439,4306429,47.54,8.81,8.13,13.2,0.5,13.22,446.59,0.9,11.63,94.82,2157,1094,1063,0.67
440,4307203,46.14,11.1,9.63,12.62,0.5,2.0,677.58,1.96,18.71,87.52,5163,2690,2473,0.681
441,4307831,47.89,13.33,10.04,6.85,0.5,3.56,613.5,3.12,17.86,97.46,2798,1480,1318,0.712
442,4309126,51.92,10.05,11.3,13.96,0.5,9.22,491.1,1.91,13.28,93.49,2269,526,1743,0.685
443,4311304,47.56,10.27,9.69,7.81,0.5,1.24,771.47,3.19,41.71,94.03,27525,24136,3389,0.738
444,4311502,51.22,11.69,9.52,9.81,0.5,4.08,559.67,5.63,25.31,95.41,7679,4758,2921,0.699
445,4311700,50.18,11.83,10.44,11.21,0.5,4.58,669.6,2.35,21.03,84.32,5510,3385,2125,0.692
446,4311718,48.67,6.27,10.49,10.71,0.5,4.63,499.71,4.23,39.54,85.96,4738,1310,3428,0.684
447,4312401,41.82,8.32,9.92,3.94,0.5,0.82,914.23,5.53,58.09,96.91,59415,53629,5786,0.755
448,4312617,53.39,8.5,10.27,7.79,0.5,2.02,666.24,2.3,36.75,75.05,2988,970,2018,0.702
449,4312658,39.83,9.84,9.49,3.94,0.5,0.74,1051.05,2.46,56.45,97.86,15936,13966,1970,0.765
450,4312708,51.63,10.39,10.0,11.79,0.5,5.21,634.06,3.25,33.18,96.01,12074,9065,3009,0.702
451,4313334,44.95,12.47,10.7,6.87,0.5,0.64,861.28,0.4,10.11,95.88,2437,670,1767,0.742
452,4315305,54.45,11.92,9.32,5.92,0.5,4.82,528.64,6.15,27.97,97.04,23021,21310,1711,0.704
453,4316303,46.16,11.91,10.57,7.49,0.5,7.15,575.83,2.17,21.22,99.5,7203,3087,4116,0.688
454,4318903,46.42,10.51,10.69,7.14,0.5,1.69,698.77,5.2,37.09,98.09,34556,30508,4048,0.741
455,4319208,54.45,12.31,10.59,13.92,0.5,6.85,479.55,2.38,17.65,97.81,5727,3692,2035,0.645
456,4320651,52.68,17.64,10.46,5.68,0.5,1.6,817.67,1.94,21.2,86.35,2449,1091,1358,0.742
457,4320701,43.96,9.54,10.16,7.02,0.5,2.61,775.79,3.88,30.06,96.8,14283,11347,2936,0.743
458,4321204,45.68,9.01,9.61,4.6,0.5,1.19,871.42,3.64,51.85,96.65,54643,45266,9377,0.727
459,4321303,44.54,9.77,8.84,6.82,0.5,0.44,786.91,4.48,51.68,96.57,26092,21875,4217,0.733
460,4321600,49.94,8.98,9.31,4.29,0.5,2.47,737.84,7.67,38.07,98.95,41585,40577,1008,0.719
461,4321808,41.64,11.66,11.55,4.67,0.5,1.2,881.15,3.93,41.05,93.54,23726,18962,4764,0.759
462,4322186,49.1,13.35,11.0,10.85,0.5,10.54,577.85,0.3,10.92,85.05,1573,473,1100,0.694
463,4323101,51.99,10.2,8.56,11.8,0.5,10.34,475.13,1.34,7.52,94.18,5285,2351,2934,0.638
464,5000203,46.21,3.32,8.94,9.66,0.5,1.27,642.97,4.36,53.42,90.59,14424,9598,4826,0.67
465,5002159,47.79,6.02,10.97,11.76,0.5,6.57,500.13,5.63,32.23,90.53,7985,5777,2208,0.666
466,5002407,55.08,6.7,9.1,13.15,0.5,10.46,537.01,4.98,41.85,94.54,25767,18309,7458,0.692
467,5004601,50.29,6.0,9.56,18.25,0.5,9.44,442.57,3.89,27.43,80.53,18614,7600,11014,0.62
468,5005681,47.01,8.75,9.42,12.65,0.5,3.69,652.56,8.8,30.54,92.5,17043,15271,1772,0.686
469,5007935,45.88,3.18,10.06,13.42,0.5,2.99,648.07,7.43,60.95,94.9,14833,13401,1432,0.681
