,id_municipio,ano,populacao
27823,4301750,2006,7241
27824,4301750,2010,7018
27825,4301750,2014,7360
27826,4301750,2018,7454
27827,4301750,2022,7550
27828,4301800,2002,5457
27829,4301800,2006,5118
27830,4301800,2010,5357
27831,4301800,2014,5491
27832,4301800,2018,5295
27833,4301800,2022,5237
27834,4301859,2002,2875
27835,4301859,2006,2595
27836,4301859,2010,3089
27837,4301859,2014,3226
27838,4301859,2018,3238
27839,4301859,2022,3266
27840,4301875,2002,4012
27841,4301875,2006,4333
27842,4301875,2010,4012
27843,4301875,2014,4189
27844,4301875,2018,4202
27845,4301875,2022,4238
27846,4301909,2002,12076
27847,4301909,2006,12656
27848,4301909,2010,12572
27849,4301909,2014,13208
27850,4301909,2018,13423
27851,4301909,2022,13618
27852,4301925,2002,2339
27853,4301925,2006,2150
27854,4301925,2010,2003
27855,4301925,2014,1972
27856,4301925,2018,1726
27857,4301925,2022,1621
27858,4301958,2002,2285
27859,4301958,2006,2420
27860,4301958,2010,2367
27861,4301958,2014,2487
27862,4301958,2018,2527
27863,4301958,2022,2563
27864,4302006,2002,11145
27865,4302006,2006,10637
27866,4302006,2010,11133
27867,4302006,2014,11480
27868,4302006,2018,11216
27869,4302006,2022,11167
27870,4302055,2002,2651
27871,4302055,2006,2459
27872,4302055,2010,2307
27873,4302055,2014,2284
27874,4302055,2018,2031
27875,4302055,2022,1924
27876,4302105,2002,95169
27877,4302105,2006,104423
27878,4302105,2010,107278
27879,4302105,2014,112318
27880,4302105,2018,119049
27881,4302105,2022,123090
27882,4302154,2002,2195
27883,4302154,2006,2213
27884,4302154,2010,2114
27885,4302154,2014,2171
27886,4302154,2018,2104
27887,4302154,2022,2087
27888,4302204,2002,6612
27889,4302204,2006,6674
27890,4302204,2010,6574
27891,4302204,2014,6808
27892,4302204,2018,6712
27893,4302204,2022,6712
27894,4302220,2002,2489
27895,4302220,2006,2531
27896,4302220,2010,2441
27897,4302220,2014,2522
27898,4302220,2018,2473
27899,4302220,2022,2466
27900,4302238,2002,2302
27901,4302238,2006,2346
27902,4302238,2010,2425
27903,4302238,2014,2549
27904,4302238,2018,2590
27905,4302238,2022,2628
27906,4302253,2002,2859
27907,4302253,2006,2908
27908,4302253,2010,2776
27909,4302253,2014,2859
27910,4302253,2018,2788
27911,4302253,2022,2773
27912,4302303,2002,11746
27913,4302303,2006,11073
27914,4302303,2010,11519
27915,4302303,2014,11809
27916,4302303,2018,11391
27917,4302303,2022,11270
27918,4302352,2002,9920
27919,4302352,2006,10989
27920,4302352,2010,11789
27921,4302352,2014,12792
27922,4302352,2018,13846
27923,4302352,2022,14446
27924,4302378,2002,2834
27925,4302378,2006,2840
27926,4302378,2010,2328
27927,4302378,2014,2285
27928,4302378,2018,1987
27929,4302378,2022,1858
27930,4302402,2002,11132
27931,4302402,2006,11996
27932,4302402,2010,11472
27933,4302402,2014,12058
27934,4302402,2018,12265
27935,4302402,2022,12448
27936,4302451,2002,7923
27937,4302451,2006,8169
27938,4302451,2010,7673
27939,4302451,2014,7911
27940,4302451,2018,7726
27941,4302451,2022,7691
27942,4302501,2002,7720
27943,4302501,2006,7626
27944,4302501,2010,6884
27945,4302501,2014,6912
27946,4302501,2018,6356
27947,4302501,2022,6135
27948,4302584,2002,2379
27949,4302584,2006,2464
27950,4302584,2010,2200
27951,4302584,2014,2243
27952,4302584,2018,2135
27953,4302584,2022,2099
27954,4302600,2002,4045
27955,4302600,2006,3661
27956,4302600,2010,3702
27957,4302600,2014,3711
27958,4302600,2018,3397
27959,4302600,2022,3271
27960,4302659,2002,4439
27961,4302659,2006,4606
27962,4302659,2010,4675
27963,4302659,2014,4928
27964,4302659,2018,5043
27965,4302659,2022,5132
27966,4302709,2002,20663
27967,4302709,2006,21519
27968,4302709,2010,20406
27969,4302709,2014,21163
27970,4302709,2018,20929
27971,4302709,2022,20963
27972,4302808,2002,34648
27973,4302808,2006,34661
27974,4302808,2010,33690
27975,4302808,2014,34665
27976,4302808,2018,33702
27977,4302808,2022,33476
27978,4302907,2002,15201
27979,4302907,2006,14924
27980,4302907,2010,13676
27981,4302907,2014,13757
27982,4302907,2018,12705
27983,4302907,2022,12291
27984,4303004,2002,88384
27985,4303004,2006,89669
27986,4303004,2010,83827
27987,4303004,2014,85830
27988,4303004,2018,82547
27989,4303004,2022,81552
27990,4303103,2002,111639
27991,4303103,2006,121880
27992,4303103,2010,118278
27993,4303103,2014,125246
27994,4303103,2018,129307
27995,4303103,2022,132144
27996,4303202,2002,4720
27997,4303202,2006,4593
27998,4303202,2010,4868
27999,4303202,2014,5068
28000,4303202,2018,5055
28001,4303202,2022,5083
28002,4303301,2002,5131
28003,4303301,2006,4907
28004,4303301,2010,4954
28005,4303301,2014,5066
28006,4303301,2018,4856
28007,4303301,2022,4802
28008,4303400,2002,5449
28009,4303400,2006,5120
28010,4303400,2010,5071
28011,4303400,2014,5125
28012,4303400,2018,4788
28013,4303400,2022,4659
28014,4303509,2002,61509
28015,4303509,2006,64338
28016,4303509,2010,62764
28017,4303509,2014,65628
28018,4303509,2018,66034
28019,4303509,2022,66686
28020,4303558,2002,2492
28021,4303558,2006,2477
28022,4303558,2010,2592
28023,4303558,2014,2710
28024,4303558,2018,2724
28025,4303558,2022,2750
28026,4303608,2002,6787
28027,4303608,2006,6654
28028,4303608,2010,6542
28029,4303608,2014,6703
28030,4303608,2018,6456
28031,4303608,2022,6383
28032,4303673,2002,3194
28033,4303673,2006,3255
28034,4303673,2010,3247
28035,4303673,2014,3384
28036,4303673,2018,3380
28037,4303673,2022,3402
28038,4303707,2002,6853
28039,4303707,2006,6449
28040,4303707,2010,6117
28041,4303707,2014,6112
28042,4303707,2018,5553
28043,4303707,2022,5325
28044,4303806,2002,5666
28045,4303806,2006,5557
28046,4303806,2010,5506
28047,4303806,2014,5653
28048,4303806,2018,5471
28049,4303806,2022,5422
28050,4303905,2002,55310
28051,4303905,2006,58558
28052,4303905,2010,60074
28053,4303905,2014,63767
28054,4303905,2018,66156
28055,4303905,2022,69981
28056,4304002,2002,6617
28057,4304002,2006,6354
28058,4304002,2010,5459
28059,4304002,2014,5338
28060,4304002,2018,4596
28061,4304002,2022,4273
28062,4304101,2002,3768
28063,4304101,2006,3724
28064,4304101,2010,3494
28065,4304101,2014,3546
28066,4304101,2018,3345
28067,4304101,2022,3272
28068,4304200,2002,29992
28069,4304200,2006,31014
28070,4304200,2010,30171
28071,4304200,2014,31407
28072,4304200,2018,31306
28073,4304200,2022,31475
28074,4304309,2002,6930
28075,4304309,2006,6522
28076,4304309,2010,6535
28077,4304309,2014,6631
28078,4304309,2018,6246
28079,4304309,2022,6106
28080,4304358,2002,8581
28081,4304358,2006,9877
28082,4304358,2010,8771
28083,4304358,2014,9266
28084,4304358,2018,9519
28085,4304358,2022,9707
28086,4304408,2002,35482
28087,4304408,2006,40147
28088,4304408,2010,39229
28089,4304408,2014,42057
28090,4304408,2018,44489
28091,4304408,2022,45957
28092,4304507,2002,51674
28093,4304507,2006,52245
28094,4304507,2010,53259
28095,4304507,2014,55637
28096,4304507,2018,55871
28097,4304507,2022,56370
28098,4304606,2002,313844
28099,4304606,2006,333322
28100,4304606,2010,323827
28101,4304606,2014,339979
28102,4304606,2018,344957
28103,4304606,2022,349728
28104,4304614,2002,2018
28105,4304614,2006,2165
28106,4304614,2010,1807
28107,4304614,2014,1834
28108,4304614,2018,1729
28109,4304614,2022,1693
28110,4304622,2002,1934
28111,4304622,2006,1983
28112,4304622,2010,1754
28113,4304622,2014,1776
28114,4304622,2018,1668
28115,4304622,2022,1628
28116,4304630,2002,32818
28117,4304630,2006,38647
28118,4304630,2010,42040
28119,4304630,2014,46467
28120,4304630,2018,52004
28121,4304630,2022,55009
28122,4304655,2002,2585
28123,4304655,2006,2656
28124,4304655,2010,3104
28125,4304655,2014,3354
28126,4304655,2018,3602
28127,4304655,2022,3745
28128,4304663,2002,24733
28129,4304663,2006,27283
28130,4304663,2010,24298
28131,4304663,2014,25321
28132,4304663,2018,25297
28133,4304663,2022,25462
28134,4304671,2002,3233
28135,4304671,2006,3550
28136,4304671,2010,3890
28137,4304671,2014,4227
28138,4304671,2018,4589
28139,4304671,2022,4793
28140,4304689,2002,10570
28141,4304689,2006,11921
28142,4304689,2010,11612
28143,4304689,2014,11198
28144,4304689,2018,11810
28145,4304689,2022,12183
28146,4304697,2002,2641
28147,4304697,2006,2833
28148,4304697,2010,2636
28149,4304697,2014,2749
28150,4304697,2018,2750
28151,4304697,2022,2770
28152,4304705,2002,58883
28153,4304705,2006,61973
28154,4304705,2010,59317
28155,4304705,2014,61875
28156,4304705,2018,61949
28157,4304705,2022,62413
28158,4304713,2002,6491
28159,4304713,2006,6713
28160,4304713,2010,7312
28161,4304713,2014,7804
28162,4304713,2018,8187
28163,4304713,2022,8426
28164,4304804,2002,21399
28165,4304804,2006,23609
28166,4304804,2010,25192
28167,4304804,2014,27279
28168,4304804,2018,29409
28169,4304804,2022,30630
28170,4304853,2002,1817
28171,4304853,2006,1578
28172,4304853,2010,1607
28173,4304853,2014,1588
28174,4304853,2018,1404
28175,4304853,2022,1327
28176,4304903,2002,8540
28177,4304903,2006,8790
28178,4304903,2010,8651
28179,4304903,2014,9016
28180,4304903,2018,9010
28181,4304903,2022,9070
28182,4304952,2002,2868
28183,4304952,2006,2885
28184,4304952,2010,3007
28185,4304952,2014,3152
28186,4304952,2018,3189
28187,4304952,2022,3228
28188,4305009,2002,10045
28189,4305009,2006,9661
28190,4305009,2010,9323
28191,4305009,2014,9438
28192,4305009,2018,8851
28193,4305009,2022,8631
28194,4305108,2002,375118
28195,4305108,2006,412053
28196,4305108,2010,435564
28197,4305108,2014,470223
28198,4305108,2018,504069
28199,4305108,2022,523716
28200,4305116,2002,3089
28201,4305116,2006,2992
28202,4305116,2010,2965
28203,4305116,2014,3031
28204,4305116,2018,2905
28205,4305116,2022,2865
28206,4305124,2002,6926
28207,4305124,2006,6929
28208,4305124,2010,6402
28209,4305124,2014,6501
28210,4305124,2018,6136
28211,4305124,2022,6005
28212,4305132,2002,4301
28213,4305132,2006,4313
28214,4305132,2010,4454
28215,4305132,2014,4654
28216,4305132,2018,4676
28217,4305132,2022,4720
28218,4305157,2002,2526
28219,4305157,2006,2338
28220,4305157,2010,2417
28221,4305157,2014,2457
28222,4305157,2018,2327
28223,4305157,2022,2281
28224,4305173,2002,8438
28225,4305173,2006,8854
28226,4305173,2010,10268
28227,4305173,2014,11141
28228,4305173,2018,12058
28229,4305173,2022,12579
28230,4305207,2002,12536
28231,4305207,2006,12212
28232,4305207,2010,13289
28233,4305207,2014,13926
28234,4305207,2018,14074
28235,4305207,2022,14243
28236,4305306,2002,9650
28237,4305306,2006,9410
28238,4305306,2010,9377
28239,4305306,2014,9622
28240,4305306,2018,9300
28241,4305306,2022,9211
28242,4305355,2002,31056
28243,4305355,2006,33808
28244,4305355,2010,35320
28245,4305355,2014,37946
28246,4305355,2018,40301
28247,4305355,2022,41705
28248,4305371,2002,3766
28249,4305371,2006,3722
28250,4305371,2010,3471
28251,4305371,2014,3518
28252,4305371,2018,3306
28253,4305371,2022,3228
28254,4305405,2002,4501
28255,4305405,2006,4551
28256,4305405,2010,4044
28257,4305405,2014,4080
28258,4305405,2018,3794
28259,4305405,2022,3684
28260,4305439,2002,5576
28261,4305439,2006,6605
28262,4305439,2010,5917
28263,4305439,2014,6320
28264,4305439,2018,6635
28265,4305439,2022,6832
28266,4305447,2002,4542
28267,4305447,2006,4643
28268,4305447,2010,4944
28269,4305447,2014,5233
28270,4305447,2018,5401
28271,4305447,2022,5518
28272,4305454,2002,9703
28273,4305454,2006,11767
28274,4305454,2010,12668
28275,4305454,2014,14079
28276,4305454,2018,15912
28277,4305454,2022,16897
28278,4305504,2002,5125
28279,4305504,2006,4806
28280,4305504,2010,4922
28281,4305504,2014,5017
28282,4305504,2018,4775
28283,4305504,2022,4693
28284,4305587,2002,2437
28285,4305587,2006,2375
28286,4305587,2010,2420
28287,4305587,2014,2497
28288,4305587,2018,2442
28289,4305587,2022,2466
28290,4305603,2002,4004
28291,4305603,2006,3833
28292,4305603,2010,3550
28293,4305603,2014,3546
28294,4305603,2018,3221
28295,4305603,2022,3088
28296,4305702,2002,6506
28297,4305702,2006,6543
28298,4305702,2010,6552
28299,4305702,2014,6804
28300,4305702,2018,6746
28301,4305702,2022,6766
28302,4305801,2002,9709
28303,4305801,2006,9424
28304,4305801,2010,9752
28305,4305801,2014,10086
28306,4305801,2018,9915
28307,4305801,2022,9903
28308,4305835,2002,1585
28309,4305835,2006,1547
28310,4305835,2010,1528
28311,4305835,2014,1564
28312,4305835,2018,1507
28313,4305835,2022,1490
28314,4305850,2002,2654
28315,4305850,2006,2550
28316,4305850,2010,2457
28317,4305850,2014,2486
28318,4305850,2018,2327
28319,4305850,2022,2267
28320,4305871,2002,2459
28321,4305871,2006,2472
28322,4305871,2010,2459
28323,4305871,2014,2549
28324,4305871,2018,2518
28325,4305871,2022,2521
28326,4305900,2002,8190
28327,4305900,2006,7575
28328,4305900,2010,7748
28329,4305900,2014,7855
28330,4305900,2018,7385
28331,4305900,2022,7213
28332,4305934,2002,1949
28333,4305934,2006,2114
28334,4305934,2010,1725
28335,4305934,2014,1747
28336,4305934,2018,1641
28337,4305934,2022,1602
28338,4305959,2002,4079
28339,4305959,2006,4044
28340,4305959,2010,3917
28341,4305959,2014,4014
28342,4305959,2018,3868
28343,4305959,2022,3824
28344,4305975,2002,2966
28345,4305975,2006,2933
28346,4305975,2010,2826
28347,4305975,2014,2889
28348,4305975,2018,2769
28349,4305975,2022,2731
28350,4306007,2002,14657
28351,4306007,2006,13341
28352,4306007,2010,14084
28353,4306007,2014,14315
28354,4306007,2018,13544
28355,4306007,2022,13269
28356,4306056,2002,6749
28357,4306056,2006,7044
28358,4306056,2010,7280
28359,4306056,2014,7706
28360,4306056,2018,7950
28361,4306056,2022,8121
28362,4306072,2002,2843
28363,4306072,2006,2765
28364,4306072,2010,2826
28365,4306072,2014,2916
28366,4306072,2018,2851
28367,4306072,2022,2840
28368,4306106,2002,67837
28369,4306106,2006,69067
28370,4306106,2010,62821
28371,4306106,2014,63946
28372,4306106,2018,60693
28373,4306106,2022,59561
28374,4306130,2002,2530
28375,4306130,2006,2482
28376,4306130,2010,2141
28377,4306130,2014,2115
28378,4306130,2018,1870
28379,4306130,2022,1765
28380,4306205,2002,11879
28381,4306205,2006,12421
28382,4306205,2010,12320
28383,4306205,2014,12122
28384,4306205,2018,12290
28385,4306205,2022,12457
28386,4306304,2002,4755
28387,4306304,2006,4793
28388,4306304,2010,4683
28389,4306304,2014,4837
28390,4306304,2018,4744
28391,4306304,2022,4732
28392,4306320,2002,3555
28393,4306320,2006,3153
28394,4306320,2010,3190
28395,4306320,2014,3173
28396,4306320,2018,2852
28397,4306320,2022,2718
28398,4306353,2002,3332
28399,4306353,2006,3049
28400,4306353,2010,2866
28401,4306353,2014,2823
28402,4306353,2018,2478
28403,4306353,2022,2331
28404,4306379,2002,3244
28405,4306379,2006,3355
28406,4306379,2010,3064
28407,4306379,2014,3140
28408,4306379,2018,3026
28409,4306379,2022,2991
28410,4306403,2002,24063
28411,4306403,2006,28155
28412,4306403,2010,27572
28413,4306403,2014,29862
28414,4306403,2018,32205
28415,4306403,2022,33547
28416,4306429,2002,2270
28417,4306429,2006,2032
28418,4306429,2010,2157
28419,4306429,2014,2183
28420,4306429,2018,2044
28421,4306429,2022,1992
28422,4306452,2002,3225
28423,4306452,2006,3228
28424,4306452,2010,3278
28425,4306452,2014,3410
28426,4306452,2018,3394
28427,4306452,2022,3410
28428,4306502,2002,13841
28429,4306502,2006,14526
28430,4306502,2010,14380
28431,4306502,2014,15103
28432,4306502,2018,15338
28433,4306502,2022,15556
28434,4306551,2002,2716
28435,4306551,2006,2918
28436,4306551,2010,2550
28437,4306551,2014,2621
28438,4306551,2018,2541
28439,4306551,2022,2520
28440,4306601,2002,40906
28441,4306601,2006,42151
28442,4306601,2010,38898
28443,4306601,2014,39920
28444,4306601,2018,38589
28445,4306601,2022,38222
28446,4306700,2002,3968
28447,4306700,2006,4136
28448,4306700,2010,3401
28449,4306700,2014,3397
28450,4306700,2018,3086
28451,4306700,2022,2958
28452,4306734,2002,6144
28453,4306734,2006,5679
28454,4306734,2010,5313
28455,4306734,2014,5249
28456,4306734,2018,4639
28457,4306734,2022,4380
28458,4306759,2002,2143
28459,4306759,2006,2180
28460,4306759,2010,2030
28461,4306759,2014,2079
28462,4306759,2018,1994
28463,4306759,2022,1967
28464,4306767,2002,29281
28465,4306767,2006,34338
28466,4306767,2010,34343
28467,4306767,2014,37366
28468,4306767,2018,40643
28469,4306767,2022,42490
28470,4306809,2002,18950
28471,4306809,2006,20012
28472,4306809,2010,20510
28473,4306809,2014,21750
28474,4306809,2018,22520
28475,4306809,2022,23047
28476,4306908,2002,24135
28477,4306908,2006,25402
28478,4306908,2010,24534
28479,4306908,2014,25647
28480,4306908,2018,25791
28481,4306908,2022,26039
28482,4306924,2002,2003
28483,4306924,2006,1674
28484,4306924,2010,1527
28485,4306924,2014,1428
28486,4306924,2018,1088
28487,4306924,2022,932
28488,4306932,2002,9649
28489,4306932,2006,9515
28490,4306932,2010,8938
28491,4306932,2014,9068
28492,4306932,2018,8542
28493,4306932,2022,8350
28494,4306957,2002,3375
28495,4306957,2006,3084
28496,4306957,2010,3080
28497,4306957,2014,3088
28498,4306957,2018,2829
28499,4306957,2022,2724
28500,4306973,2002,2984
28501,4306973,2006,2886
28502,4306973,2010,2970
28503,4306973,2014,3064
28504,4306973,2018,2995
28505,4306973,2022,2978
28506,4307005,2002,91033
28507,4307005,2006,100251
28508,4307005,2010,96087
28509,4307005,2014,101752
28510,4307005,2018,105059
28511,4307005,2022,107368
28512,4307054,2002,3091
28513,4307054,2006,3129
28514,4307054,2010,3088
28515,4307054,2014,3202
28516,4307054,2018,3167
28517,4307054,2022,3171
28518,4307104,2002,7073
28519,4307104,2006,7635
28520,4307104,2010,6753
28521,4307104,2014,6972
28522,4307104,2018,6828
28523,4307104,2022,6807
28524,4307203,2002,5305
28525,4307203,2006,4446
28526,4307203,2010,5163
28527,4307203,2014,5227
28528,4307203,2018,4902
28529,4307203,2022,4780
28530,4307302,2002,8961
28531,4307302,2006,8417
28532,4307302,2010,7878
28533,4307302,2014,7834
28534,4307302,2018,7040
28535,4307302,2022,6697
28536,4307401,2002,3088
28537,4307401,2006,3012
28538,4307401,2010,3168
28539,4307401,2014,3294
28540,4307401,2018,3277
28541,4307401,2022,3291
28542,4307450,2002,3608
28543,4307450,2006,3238
28544,4307450,2010,3272
28545,4307450,2014,3268
28546,4307450,2018,2969
28547,4307450,2022,2846
28548,4307500,2002,15074
28549,4307500,2006,14663
28550,4307500,2010,15240
28551,4307500,2014,15790
28552,4307500,2018,15584
28553,4307500,2022,15594
28554,4307559,2002,6375
28555,4307559,2006,6743
28556,4307559,2010,6011
28557,4307559,2014,6173
28558,4307559,2018,5976
28559,4307559,2022,5924
28560,4307609,2002,36593
28561,4307609,2006,40263
28562,4307609,2010,42574
28563,4307609,2014,45986
28564,4307609,2018,49345
28565,4307609,2022,51292
28566,4307708,2002,82047
28567,4307708,2006,87070
28568,4307708,2010,80755
28569,4307708,2014,83846
28570,4307708,2018,83121
28571,4307708,2022,83352
28572,4307807,2002,28017
28573,4307807,2006,29564
28574,4307807,2010,30619
28575,4307807,2014,32535
28576,4307807,2018,33820
28577,4307807,2022,34669
28578,4307815,2002,3684
28579,4307815,2006,3665
28580,4307815,2010,3628
28581,4307815,2014,3743
28582,4307815,2018,3660
28583,4307815,2022,3646
28584,4307831,2002,3265
28585,4307831,2006,3144
28586,4307831,2010,2798
28587,4307831,2014,2769
28588,4307831,2018,2458
28589,4307831,2022,2310
28590,4307864,2002,2454
28591,4307864,2006,2410
28592,4307864,2010,2579
28593,4307864,2014,2699
28594,4307864,2018,2721
28595,4307864,2022,2750
28596,4307906,2002,57488
28597,4307906,2006,62966
28598,4307906,2010,63635
28599,4307906,2014,68030
28600,4307906,2018,71570
28601,4307906,2022,73758
28602,4308003,2002,6887
28603,4308003,2006,7002
28604,4308003,2010,6672
28605,4308003,2014,6870
28606,4308003,2018,6690
28607,4308003,2022,6651
28608,4308052,2002,2889
28609,4308052,2006,2803
28610,4308052,2010,2567
28611,4308052,2014,2570
28612,4308052,2018,2346
28613,4308052,2022,2256
28614,4308078,2002,2942
28615,4308078,2006,3214
28616,4308078,2010,3697
28617,4308078,2014,4048
28618,4308078,2018,4455
28619,4308078,2022,4680
28620,4308102,2002,11788
28621,4308102,2006,12974
28622,4308102,2010,12359
28623,4308102,2014,13068
28624,4308102,2018,13451
28625,4308102,2022,13728
28626,4308201,2002,24964
28627,4308201,2006,28195
28628,4308201,2010,27126
28629,4308201,2014,28974
28630,4308201,2018,30430
28631,4308201,2022,31352
28632,4308250,2002,2312
28633,4308250,2006,2190
28634,4308250,2010,2018
28635,4308250,2014,2004
28636,4308250,2018,1796
28637,4308250,2022,1709
28638,4308300,2002,11343
28639,4308300,2006,11015
28640,4308300,2010,10719
28641,4308300,2014,10916
28642,4308300,2018,10370
28643,4308300,2022,10181
28644,4308409,2002,7577
28645,4308409,2006,7526
28646,4308409,2010,7014
28647,4308409,2014,7119
28648,4308409,2018,6715
28649,4308409,2022,6569
28650,4308433,2002,2717
28651,4308433,2006,2959
28652,4308433,2010,2479
28653,4308433,2014,2532
28654,4308433,2018,2424
28655,4308433,2022,2389
28656,4308458,2002,5071
28657,4308458,2006,5289
28658,4308458,2010,4575
28659,4308458,2014,4636
28660,4308458,2018,4356
28661,4308458,2022,4252
28662,4308508,2002,27143
28663,4308508,2006,28107
28664,4308508,2010,28843
28665,4308508,2014,30409
28666,4308508,2018,31120
28667,4308508,2022,31675
28668,4308607,2002,27385
28669,4308607,2006,29709
28670,4308607,2010,30689
28671,4308607,2014,32862
28672,4308607,2018,34684
28673,4308607,2022,35794
28674,4308656,2002,3782
28675,4308656,2006,4051
28676,4308656,2010,3234
28677,4308656,2014,3239
28678,4308656,2018,2963
28679,4308656,2022,2851
28680,4308706,2002,6368
28681,4308706,2006,6311
28682,4308706,2010,5862
28683,4308706,2014,5940
28684,4308706,2018,5580
28685,4308706,2022,5447
28686,4308805,2002,8703
28687,4308805,2006,8619
28688,4308805,2010,8447
28689,4308805,2014,8679
28690,4308805,2018,8409
28691,4308805,2022,8339
28692,4308854,2002,1736
28693,4308854,2006,1648
28694,4308854,2010,1677
28695,4308854,2014,1714
28696,4308854,2018,1642
28697,4308854,2022,1619
28698,4308904,2002,16391
28699,4308904,2006,16095
28700,4308904,2010,16154
28701,4308904,2014,16647
28702,4308904,2018,16240
28703,4308904,2022,16158
28704,4309001,2002,18499
28705,4309001,2006,17869
28706,4309001,2010,17075
28707,4309001,2014,17269
28708,4309001,2018,16151
28709,4309001,2022,15729
28710,4309050,2002,5915
28711,4309050,2006,6495
28712,4309050,2010,6891
28713,4309050,2014,7443
28714,4309050,2018,7988
28715,4309050,2022,8304
28716,4309100,2002,29960
28717,4309100,2006,33396
28718,4309100,2010,32273
28719,4309100,2014,34365
28720,4309100,2018,35875
28721,4309100,2022,36864
28722,4309126,2002,2519
28723,4309126,2006,2460
28724,4309126,2010,2269
28725,4309126,2014,2282
28726,4309126,2018,2106
28727,4309126,2022,2036
28728,4309159,2002,3686
28729,4309159,2006,3735
28730,4309159,2010,3970
28731,4309159,2014,4190
28732,4309159,2018,4297
28733,4309159,2022,4378
28734,4309209,2002,243485
28735,4309209,2006,270763
28736,4309209,2010,255660
28737,4309209,2014,270689
28738,4309209,2018,279398
28739,4309209,2022,285564
28740,4309258,2002,1752
28741,4309258,2006,1758
28742,4309258,2010,1598
28743,4309258,2014,1618
28744,4309258,2018,1516
28745,4309258,2022,1478
28746,4309308,2002,97581
28747,4309308,2006,105808
28748,4309308,2010,95204
28749,4309308,2014,98864
28750,4309308,2018,98043
28751,4309308,2022,98331
28752,4309407,2002,20638
28753,4309407,2006,22079
28754,4309407,2010,22814
28755,4309407,2014,24331
28756,4309407,2018,25475
28757,4309407,2022,26199
28758,4309506,2002,8855
28759,4309506,2006,8515
28760,4309506,2010,8115
28761,4309506,2014,8187
28762,4309506,2018,7614
28763,4309506,2022,7393
28764,4309555,2002,3782
28765,4309555,2006,4091
28766,4309555,2010,4254
28767,4309555,2014,4557
28768,4309555,2018,4812
28769,4309555,2022,4967
28770,4309571,2002,2974
28771,4309571,2006,3015
28772,4309571,2010,2954
28773,4309571,2014,3060
28774,4309571,2018,3018
28775,4309571,2022,3019
28776,4309605,2002,17841
28777,4309605,2006,18199
28778,4309605,2010,18348
28779,4309605,2014,19174
28780,4309605,2018,19267
28781,4309605,2022,19446
28782,4309654,2002,4937
28783,4309654,2006,3876
28784,4309654,2010,6043
28785,4309654,2014,6434
28786,4309654,2018,6714
28787,4309654,2022,6894
28788,4309704,2002,5069
28789,4309704,2006,4668
28790,4309704,2010,4919
28791,4309704,2014,5019
28792,4309704,2018,4788
28793,4309704,2022,4712
28794,4309753,2002,4316
28795,4309753,2006,3968
28796,4309753,2010,4371
28797,4309753,2014,4517
28798,4309753,2018,4412
28799,4309753,2022,4393
28800,4309803,2002,4706
28801,4309803,2006,4383
28802,4309803,2010,4710
28803,4309803,2014,4848
28804,4309803,2018,4719
28805,4309803,2022,4690
28806,4309902,2002,7118
28807,4309902,2006,7003
28808,4309902,2010,7171
28809,4309902,2014,7432
28810,4309902,2018,7338
28811,4309902,2022,7267
28812,4309951,2002,4120
28813,4309951,2006,3866
28814,4309951,2010,4061
28815,4309951,2014,4166
28816,4309951,2018,4027
28817,4309951,2022,3988
28818,4310009,2002,18805
28819,4310009,2006,19237
28820,4310009,2010,19310
28821,4310009,2014,20181
28822,4310009,2018,20284
28823,4310009,2022,20474
28824,4310108,2002,28083
28825,4310108,2006,31389
28826,4310108,2010,31660
28827,4310108,2014,34035
28828,4310108,2018,36450
28829,4310108,2022,37754
28830,4310207,2002,76827
28831,4310207,2006,79575
28832,4310207,2010,78915
28833,4310207,2014,82563
28834,4310207,2018,83173
28835,4310207,2022,84041
28836,4310306,2002,4338
28837,4310306,2006,4547
28838,4310306,2010,4102
28839,4310306,2014,4212
28840,4310306,2018,4091
28841,4310306,2022,4054
28842,4310330,2002,13271
28843,4310330,2006,15856
28844,4310330,2010,17670
28845,4310330,2014,19676
28846,4310330,2018,22309
28847,4310330,2022,23721
28848,4310363,2002,2971
28849,4310363,2006,2925
28850,4310363,2010,3023
28851,4310363,2014,3141
28852,4310363,2018,3116
28853,4310363,2022,3103
28854,4310405,2002,7269
28855,4310405,2006,7173
28856,4310405,2010,6618
28857,4310405,2014,6682
28858,4310405,2018,6228
28859,4310405,2022,6054
28860,4310413,2002,2384
28861,4310413,2006,2400
28862,4310413,2010,2267
28863,4310413,2014,2321
28864,4310413,2018,2235
28865,4310413,2022,2207
28866,4310439,2002,5401
28867,4310439,2006,5262
28868,4310439,2010,6016
28869,4310439,2014,6374
28870,4310439,2018,6588
28871,4310439,2022,6736
28872,4310462,2002,1996
28873,4310462,2006,1842
28874,4310462,2010,1944
28875,4310462,2014,1985
28876,4310462,2018,1899
28877,4310462,2022,1871
28878,4310504,2002,8930
28879,4310504,2006,8127
28880,4310504,2010,8078
28881,4310504,2014,8074
28882,4310504,2018,7344
28883,4310504,2022,7046
28884,4310538,2002,4761
28885,4310538,2006,5220
28886,4310538,2010,5010
28887,4310538,2014,5299
28888,4310538,2018,5459
28889,4310538,2022,5573
28890,4310553,2002,3531
28891,4310553,2006,3601
28892,4310553,2010,3441
28893,4310553,2014,3550
28894,4310553,2018,3470
28895,4310553,2022,3456
28896,4310579,2002,2662
28897,4310579,2006,2589
