,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss,ano
488,2102309,28829557,6808795,1270374,8996449,10901031,2002
489,2102325,77762264,17820596,4235572,24602006,27933239,2002
490,2102358,19483696,6660598,775904,3385225,8376783,2002
491,2102374,7632322,1829085,289134,1001483,4416526,2002
492,2102408,10928316,1677899,433226,2578094,5997564,2002
493,2102507,17257562,6194749,50711,2336901,7957006,2002
494,2102556,266952,12295042,1664802,5292943,6777698,2002
495,2102606,22468409,8151377,1019611,3067178,9931135,2002
496,2102705,21284497,2810764,1478014,5104032,11353638,2002
497,2102754,15114927,5245672,641748,3086432,5836313,2002
498,2102804,57611151,12833284,329987,2143184,13691805,2002
499,2102903,25060158,4990846,2992446,522457,1100087,2002
500,2103000,375090741,12385861,101796316,139020619,91070307,2002
501,2103109,11207628,2388756,440097,2536763,5568629,2002
502,2103125,7346232,1126285,385198,1277589,4410762,2002
503,2103158,10324691,4139077,426513,1481985,4108861,2002
504,2103174,1708661,4667365,871586,2081525,9185547,2002
505,2103208,11443194,15000187,6314884,49964779,36157248,2002
506,2103257,22985135,8319066,912,5611568,7374057,2002
507,2103307,26177166,16439156,89529445,6897015,67043113,2002
508,2103406,115462742,4433955,3977488,37622246,23840079,2002
509,2103505,59094343,14625399,3133503,18068088,2111033,2002
510,2103554,16763814,6881141,527159,2532,648426,2002
511,2103604,91652416,12430844,4618401,31128366,39974876,2002
512,2103703,47198449,7261224,2242857,14462702,21959993,2002
513,2103752,22603723,6907804,2156479,554163,7533714,2002
514,2103802,41487208,47129,8719038,13631255,12911823,2002
515,2103901,12133938,1744875,1786622,2542254,5830571,2002
516,2104008,27870715,4461419,1336587,8307508,12867073,2002
517,2104057,70928822,16608747,7149122,27904794,14956503,2002
518,2104073,13795505,6798036,455627,1613549,4764952,2002
519,2104081,9319568,341371,374774,1327527,3987756,2002
520,2104099,26519565,1278619,1120095,3611782,8510524,2002
521,2104107,31721356,1560586,1944458,6277841,7129731,2002
522,2104206,20317585,7067827,1009108,4682834,7089193,2002
523,2104305,11744205,2586584,492077,3108054,5253966,2002
524,2104404,2252232,6147855,1551323,5268273,9022705,2002
525,2104503,2020065,4180245,6879166,380653,5070893,2002
526,2104552,25246553,3372726,3993976,8512032,7018439,2002
527,2104602,18398824,4646897,815944,4124649,8380195,2002
528,2104628,9148967,2202546,549906,1893929,4326987,2002
529,2104651,1582047,5311989,580715,214331,7526082,2002
530,2104677,35310701,5214896,1610063,1038056,16841152,2002
531,2104701,9088877,2260639,575207,2252315,3761044,2002
532,2104800,95448881,15725899,6741872,36924285,31469352,2002
533,2104909,13587102,3381116,582264,2184608,7161973,2002
534,2105005,20323376,3931861,721068,4393621,10911095,2002
535,2105104,20879545,3378036,792776,4007767,12224015,2002
536,2105153,12921966,3829215,537749,214216,6155143,2002
537,2105203,17174528,3088914,864702,5824028,6696606,2002
538,2105302,1024661093,16906993,201053957,552981128,138720193,2002
539,2105351,20033381,955823,928893,185762,7484371,2002
540,2105401,87604805,9412987,129071,31967398,28127591,2002
541,2105427,72468863,18584048,14694901,20911037,14414093,2002
542,2105450,12478624,5070072,666811,2387481,415364,2002
543,2105476,18474338,7218235,827624,2824454,7214783,2002
544,2105500,67045276,4763429,3493761,10787357,1515596,2002
545,2105609,19779119,6096489,862227,437249,8073861,2002
546,2105658,8039158,2684637,255919,1350509,348683,2002
547,2105708,78139794,17463014,5426903,26992909,2486603,2002
548,2105807,13470489,3164519,765764,2820459,6392347,2002
549,2105906,20036536,7054425,709934,3591752,8252122,2002
550,2105922,129423,5209848,541086,2039124,4983239,2002
551,2105948,14086656,5163053,794111,3132596,4659719,2002
552,2105963,18511143,8423131,1356297,2830608,5623538,2002
553,2105989,10652226,4466015,360719,176642,389582,2002
554,2106003,23448664,408481,5484144,578505,7393188,2002
555,2106102,20033572,9326351,96469,3439293,59406,2002
556,2106201,6799255,1417305,255278,1295383,3621507,2002
557,2106300,17003153,4382512,826121,3543501,7904096,2002
558,2106326,23085373,3412519,1462854,7569658,9716998,2002
559,2106359,15561408,8574839,677077,1618112,4535702,2002
560,2106375,13943675,2677374,617485,292284,7438961,2002
561,2106409,17954674,5635808,939055,3827046,7140483,2002
562,2106508,26803721,5722372,1057099,7052692,12082358,2002
563,2106607,30490985,764402,1391778,5936755,14927375,2002
564,2106631,1174325,3920358,523549,2197904,4720452,2002
565,2106672,10987362,4412907,435971,130138,4692726,2002
566,2106706,3110649,13357534,138574,571937,10048903,2002
567,2106755,2516812,2029002,1905399,9516826,10466469,2002
568,2106805,15630929,112339,854525,6011648,7046721,2002
569,2106904,35973743,1550708,1094684,5160594,13700882,2002
570,2107001,16640214,5458479,738477,3455135,6628215,2002
571,2107100,15735969,1284134,630602,360429,981517,2002
572,2107209,10100242,1747235,447824,1909669,5773105,2002
573,2107258,11686843,611492,532903,152337,3350884,2002
574,2107308,8262683,2960813,626277,1555147,2991141,2002
575,2107357,25846217,8007859,10671,5330834,10818982,2002
576,2107407,29884178,7726641,1568448,9532909,980922,2002
577,2107456,14282221,4420482,528063,261253,6381013,2002
578,2107506,12988085,18919085,20540636,46984778,38023372,2002
579,2107605,22737169,6472854,915471,4236559,10615909,2002
580,2107704,31563854,7618164,2322074,9384289,10931826,2002
581,2107803,4477431,12117263,1955466,8847909,20945838,2002
582,2107902,25403291,8360161,1445641,6623538,8417673,2002
583,2108009,28357172,9277787,1689642,7547213,8944599,2002
584,2108058,12708363,2762213,464104,1723076,7575286,2002
585,2108108,31378936,10960568,1279164,7630241,10632468,2002
586,2108207,106642011,7911631,10212976,58824362,20714828,2002
587,2108256,19095272,44806,610816,2464086,1126814,2002
588,2108306,35647071,10110558,1346358,6650837,16810934,2002
589,2108405,15069028,3240796,764918,3130971,76278,2002
590,2108454,31182065,3129015,5917681,9159761,11592978,2002
591,2108504,47995919,4878661,8455273,15439861,1573327,2002
592,2108603,127856725,17077421,100504,55043081,38216258,2002
593,2108702,33895282,4703585,1505297,9966643,1642274,2002
594,2108801,19491963,5169868,824427,3820472,9198211,2002
595,2108900,35695782,11036507,1389234,8246473,14014114,2002
596,2109007,41926954,6592264,3058427,1727916,12698083,2002
597,2109056,8355252,180834,361458,1926035,4069344,2002
598,2109106,89873766,11362373,5946826,4395052,23167366,2002
599,2109205,13924246,4351687,642914,2176177,6535069,2002
600,2109239,9850227,3416808,363815,1867269,3988769,2002
601,2109270,22155671,9803612,929474,3252188,788593,2002
602,2109304,10913228,1729317,1243518,2426878,5252206,2002
603,2109403,9908593,2683665,371809,1214616,5511869,2002
604,2109452,61133682,6039046,2789328,11917752,13402047,2002
605,2109502,64784481,31908782,4356617,13095844,13568769,2002
606,2109551,11804191,4860207,480899,189302,4362692,2002
607,2109601,65741172,3604201,15719194,24040083,1879051,2002
608,2109700,33481219,24187203,2051143,391895,297011,2002
609,2109759,10926872,5406443,504905,1559347,3306612,2002
610,2109809,39045518,8526852,2011665,10274555,17204961,2002
611,2109908,208669637,5461564,24198718,121159863,38755152,2002
612,2110005,119428444,39493562,6291387,29172703,40251166,2002
613,2110039,38170312,10454051,178396,12201915,11797598,2002
614,2110104,3000616,4157023,1224195,6639524,17368376,2002
615,2110203,27794968,2910709,1507938,9087067,1292768,2002
616,2110237,9133815,1677491,533128,1264274,544155,2002
617,2110278,9323461,2113905,271238,1348735,5452755,2002
618,2110302,22412291,6835745,13833,5092537,864829,2002
619,2110401,17191813,3118311,725129,3727789,9272138,2002
620,2110500,4013177,4397629,1704413,1582292,16376336,2002
621,2110609,37606216,9472006,2285328,10592408,13693668,2002
622,2110658,30960697,16245885,1768622,7589178,4112137,2002
623,2110708,5887748,15428739,3039898,19118753,18793166,2002
624,2110807,7550608,2848051,472591,1209859,2839374,2002
625,2110856,18858826,8698359,728814,4079681,4708394,2002
626,2110906,148328,4141699,583899,2448087,7444216,2002
627,2111003,26333522,9745112,1108224,5017451,9960761,2002
628,2111029,26038861,12514968,1217773,3090693,882143,2002
629,2111052,24227067,12470741,934986,3646234,6707114,2002
630,2111078,17852497,4594799,717688,3402788,8793666,2002
631,2111102,43799964,5287287,3031246,20906622,11682218,2002
632,2111201,262645861,15006295,43558676,125107217,54987426,2002
633,2111250,13662206,4815901,1456384,2149634,468168,2002
634,2111300,574480761,12693813,1409276904,3031520077,574593744,2002
635,2111409,35540686,13293875,1561324,752977,1225019,2002
636,2111508,54960054,9395342,3661945,2095338,18294633,2002
637,2111532,17663578,4045638,848432,5105661,7037448,2002
638,2111573,10969621,5806743,538314,1380757,3080273,2002
639,2111607,64763255,3121546,6981828,15678313,8786821,2002
640,2111631,9715199,3069628,418359,1544178,4532349,2002
641,2111672,6570598,2256188,302938,1259329,2655749,2002
642,2111706,25104574,705901,124096,5279812,10938422,2002
643,2111722,10226549,2651302,489522,1426338,5479824,2002
644,2111748,11662525,4084886,59316,219864,4603079,2002
645,2111763,2932523,949422,1282725,6894528,1107696,2002
646,2111789,7795045,1876652,30131,1215464,4282698,2002
647,2111805,27609533,11704583,1123382,3981981,10411228,2002
648,2111904,16833114,6263255,798012,3109075,6383476,2002
649,2111953,8418608,2296551,451801,1624552,3837715,2002
650,2112001,94165594,69519796,6411024,11476347,449677,2002
651,2112100,2899679,5664164,1218726,628426,15198584,2002
652,2112209,277572224,7956539,64497272,109063469,76650226,2002
653,2112233,40858048,6765848,11558988,10774814,8979323,2002
654,2112274,7408542,2046486,292193,1385855,3537743,2002
655,2112308,58751112,19269119,3250231,1338521,21492357,2002
656,2112407,59548397,27218404,2790768,8872893,19680229,2002
657,2112456,27004404,12328774,1010796,3730489,9628547,2002
658,2112506,49080341,7513165,2057417,13842532,24153766,2002
659,2112605,22675864,6509616,1048198,5754019,8853932,2002
660,2112704,47754598,10677735,2309669,12522109,20825232,2002
661,2112803,71910336,14251691,3362878,2606666,24779049,2002
662,2112852,13394597,5895142,493284,2338658,4455525,2002
663,2112902,44113718,773563,2681476,14289865,17771123,2002
664,2113009,56798545,12588408,3284259,18131361,20421442,2002
665,2114007,7664686,10098099,5158449,29490157,27886948,2002
666,2200053,6503609,1218485,175575,769771,4221497,2002
667,2200103,5449387,643245,109636,1294268,3270746,2002
668,2200202,24309162,689879,744005,10631473,10606023,2002
669,2200251,8011008,125317,206029,1398904,4940304,2002
670,2200277,5853067,620846,148104,1142707,3675473,2002
671,2200301,14270924,2197223,313167,2612441,8690386,2002
672,2200400,59585379,3506516,6673563,17613871,28078591,2002
673,2200459,6844748,2177174,231636,1157373,3052765,2002
674,2200509,23673139,2794207,732609,7175391,11971322,2002
675,2200608,9313175,964832,212366,2935768,4808839,2002
676,2200707,831941,599865,234907,2037162,5087219,2002
677,2200806,23055648,1159925,14109317,4750182,2615907,2002
678,2200905,8298704,1208656,222177,1735964,4911818,2002
679,2201002,5307664,6724,103708,99651,3396441,2002
680,2201051,7890151,629478,213427,119974,5696651,2002
681,2201101,10782273,1166051,277934,1928523,7213191,2002
682,2201150,19886983,9067908,881461,348877,5980189,2002
683,2201176,5808532,749643,187264,1107915,3612388,2002
684,2201200,59805991,6103746,1913497,17330422,30878826,2002
685,2201309,4700728,1151129,19084,748854,2511221,2002
686,2201408,9871009,144963,420871,2426516,527338,2002
687,2201507,29206283,4456177,738723,5609939,17613296,2002
688,2201556,4550014,618973,144497,764895,2911315,2002
689,2201572,3549816,463975,112614,62834,2275641,2002
690,2201606,11285367,1024924,258264,24257,7278351,2002
691,2201705,7697265,1462994,245609,1907897,3810044,2002
692,2201739,8847306,1515172,148738,859628,6168059,2002
693,2201770,6968354,883279,21507,1243132,4471067,2002
694,2201804,6835929,1316654,208746,141445,376114,2002
695,2201903,43231336,7514068,1870169,18147677,11724424,2002
696,2201919,7000148,1450537,226474,1223234,3929887,2002
697,2201929,5213539,441034,12281,882108,3605132,2002
698,2201945,6058417,450743,153307,1042799,4289751,2002
699,2201960,7755847,1506813,15339,1245874,4693491,2002
700,2201988,4031725,513911,79076,572314,2776176,2002
701,2202000,28732784,5466455,1031687,6349281,15113326,2002
702,2202026,8356768,1300631,39149,1072417,5415615,2002
703,2202059,1045665,1648487,254161,164147,667613,2002
704,2202075,3898145,547809,108047,69511,2450036,2002
705,2202083,10943434,4819358,414108,1423324,4059959,2002
706,2202091,6679814,1340802,240138,942941,4040542,2002
707,2202109,6818052,154189,142695,11342,3852961,2002
708,2202117,5547493,605354,154672,780273,3883082,2002
709,2202133,7492102,122248,213226,1623304,4057052,2002
710,2202174,7513189,1119982,221535,1071658,4980269,2002
711,2202208,76873063,5195904,3133622,33536236,27492103,2002
712,2202251,5337244,928532,126635,928919,3232248,2002
713,2202307,29680006,3554015,1009344,9843281,13313991,2002
714,2202406,11813063,1340396,321847,2409013,7416369,2002
715,2202455,4375911,75186,121926,595807,282135,2002
716,2202505,12982106,151771,38359,3816565,6261468,2002
717,2202539,6911164,1094724,189785,117581,4252504,2002
718,2202554,5163551,92989,124197,65039,3340757,2002
719,2202604,27068566,2098823,1492696,7959285,13791137,2002
720,2202653,7468038,163793,266661,1341099,4094198,2002
721,2202703,30576298,4086716,800517,6679272,17905187,2002
722,2202711,5286548,437814,140898,106231,3536518,2002
723,2202729,6151393,855516,170226,841459,4180744,2002
724,2202737,3942587,520197,139543,663805,2543209,2002
725,2202752,7205146,769182,332924,1776806,399002,2002
726,2202778,8773214,1265457,19476,1656265,5444093,2002
727,2202802,683743,1226664,141638,1261982,3993197,2002
728,2202851,472936,603161,99026,684587,3227475,2002
729,2202901,44679424,5419797,1594208,18333563,16979442,2002
730,2203008,8469106,2065755,181027,1322598,4741016,2002
731,2203107,12565464,1427318,276427,3745456,6294066,2002
732,2203206,1628244,1841824,2530484,4482492,6865271,2002
733,2203230,4900593,1406955,96706,57768,2751533,2002
734,2203255,543148,536956,174047,1054291,3522859,2002
735,2203271,4418566,666792,96581,482699,3085055,2002
736,2203305,13999743,901932,246293,4079404,7970149,2002
737,2203354,6861933,910459,14291,1272997,4312735,2002
738,2203404,1055271,760151,514913,3760196,4604945,2002
739,2203420,5296914,763019,130595,868614,3407571,2002
740,2203453,8674747,1156293,147599,100875,6160716,2002
741,2203503,22523483,2822488,753208,6828256,11030657,2002
742,2203602,7471027,1131914,343474,1775214,3964174,2002
743,2203701,53614272,3201036,322132,17691342,25168584,2002
744,2203750,490919,667417,102003,604435,3444895,2002
745,2203800,7291977,1936544,211923,1319333,3686774,2002
746,2203859,3565081,464702,10838,649446,2254594,2002
747,2203909,153008562,502772,9402111,78082494,39027088,2002
748,2204006,7280834,607596,223643,1610675,4633361,2002
749,2204105,6118487,820679,138961,1136648,3890744,2002
750,2204154,303933,359631,8898,535303,2002626,2002
751,2204204,9443054,1509343,226721,2321685,5111606,2002
752,2204303,73168507,1668929,38795966,13177144,6896404,2002
753,2204352,6634537,888626,177301,1329937,4061886,2002
754,2204402,18655628,4380114,709414,5240143,7719691,2002
755,2204501,41846214,1763824,25467934,4489701,9268254,2002
756,2204550,4156167,591846,97574,372278,301217,2002
757,2204600,4777114,54128,129339,1064588,2933701,2002
758,2204659,12081554,2623623,717466,2054533,6456604,2002
759,2204709,17931586,2018435,458625,4470421,1018532,2002
760,2204808,1109032,1252001,34249,2779593,6242689,2002
761,2204907,9456528,1648531,229644,1434823,5947692,2002
762,2205003,14683786,2445531,401884,3383689,7822619,2002
763,2205102,17707029,3840312,58421,4332261,8260154,2002
764,2205151,797114,166038,192259,1250124,4610569,2002
765,2205201,22048539,2645302,723974,6063178,11656193,2002
766,2205250,5487866,737941,164666,1126882,3322553,2002
767,2205276,6911415,1883364,212292,980346,3710576,2002
768,2205300,7286855,1297147,293531,165539,3797211,2002
769,2205359,4234528,967222,99774,577848,2492208,2002
770,2205409,15222444,2378883,375051,2406521,9818362,2002
771,2205458,5439587,1033459,160983,654945,348506,2002
772,2205508,58239655,4832672,11571844,14050122,23946402,2002
773,2205516,6121806,860588,201924,1093981,3797305,2002
774,2205524,5806942,817662,135492,785147,394796,2002
775,2205532,580553,1025181,16276,892758,3599421,2002
